name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Homo sapiens	9606	S	894395	651	895046	0.98609
Acinetobacter junii	40215	S	452	42	494	0.00054
Acinetobacter baumannii	470	S	11	77	88	0.00010
Acinetobacter calcoaceticus	471	S	2	0	2	0.00000
Acinetobacter pittii	48296	S	2	2	4	0.00000
Acinetobacter lactucae	1785128	S	1	0	1	0.00000
Acinetobacter sp. WCHA45	2004644	S	3	1	4	0.00000
Acinetobacter sp. MYb10	1827285	S	3	0	3	0.00000
Acinetobacter sp. ACNIH2	1758189	S	3	0	3	0.00000
Acinetobacter sp. NEB 394	2743575	S	2	1	3	0.00000
Acinetobacter sp. WCHAc010052	2004647	S	1	0	1	0.00000
Acinetobacter sp. TGL-Y2	1407071	S	1	0	1	0.00000
Acinetobacter sp. WCHAc010034	1879049	S	1	0	1	0.00000
Acinetobacter sp. LoGeW2-3	1808001	S	1	0	1	0.00000
Acinetobacter johnsonii	40214	S	9	8	17	0.00002
Acinetobacter haemolyticus	29430	S	8	1	9	0.00001
Acinetobacter lwoffii	28090	S	4	6	10	0.00001
Acinetobacter indicus	756892	S	3	0	3	0.00000
Acinetobacter guillouiae	106649	S	3	0	3	0.00000
Acinetobacter ursingii	108980	S	3	0	3	0.00000
Acinetobacter schindleri	108981	S	3	0	3	0.00000
Acinetobacter venetianus	52133	S	2	0	2	0.00000
Acinetobacter gyllenbergii	134534	S	2	0	2	0.00000
Acinetobacter tandoii	202954	S	1	0	1	0.00000
Acinetobacter wanghuae	2662362	S	1	0	1	0.00000
Acinetobacter bereziniae	106648	S	1	0	1	0.00000
Acinetobacter dispersus	70348	S	1	0	1	0.00000
Moraxella osloensis	34062	S	66	2	68	0.00007
Moraxella nonliquefaciens	478	S	1	0	1	0.00000
Psychrobacter urativorans	45610	S	1	1	2	0.00000
Aquirhabdus parva	2283318	S	1	0	1	0.00000
Pseudomonas sp. CMR12a	658629	S	108	24	132	0.00015
Pseudomonas sp. 13159349	2662034	S	3	19	22	0.00002
Pseudomonas sp. IzPS59	2774459	S	3	1	4	0.00000
Pseudomonas sp. J380	2605424	S	3	1	4	0.00000
Pseudomonas sp. THAF7b	2587845	S	3	3	6	0.00001
Pseudomonas sp. TCU-HL1	1856685	S	3	0	3	0.00000
Pseudomonas sp. StFLB209	1028989	S	2	0	2	0.00000
Pseudomonas sp. R84	1573712	S	2	0	2	0.00000
Pseudomonas sp. LBUM920	2126069	S	2	0	2	0.00000
Pseudomonas sp. LH1G9	2083055	S	2	5	7	0.00001
Pseudomonas sp. ADAK22	2730851	S	1	0	1	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	1	0	1	0.00000
Pseudomonas sp. LG1E9	2219057	S	1	0	1	0.00000
Pseudomonas sp. ADAK13	2730847	S	1	0	1	0.00000
Pseudomonas sp. SCB32	2653853	S	1	0	1	0.00000
Pseudomonas sp. gcc21	2726989	S	1	0	1	0.00000
Pseudomonas sp. UW4	1207075	S	1	0	1	0.00000
Pseudomonas sp. BIGb0427	2724470	S	1	0	1	0.00000
Pseudomonas sp. 31-12	2201356	S	1	0	1	0.00000
Pseudomonas sp. Y39-6	2749807	S	1	3	4	0.00000
Pseudomonas sp. R32	1573704	S	1	0	1	0.00000
Pseudomonas sp. C27(2019)	2604941	S	1	0	1	0.00000
Pseudomonas sp. 02C 26	2054914	S	1	0	1	0.00000
Pseudomonas sp. PDNC002	2811422	S	1	0	1	0.00000
Pseudomonas fluorescens	294	S	30	15	45	0.00005
Pseudomonas tolaasii	29442	S	29	4	33	0.00004
Pseudomonas veronii	76761	S	3	6	9	0.00001
Pseudomonas azotoformans	47878	S	2	0	2	0.00000
Pseudomonas libanensis	75588	S	2	1	3	0.00000
Pseudomonas brenneri	129817	S	2	0	2	0.00000
Pseudomonas protegens	380021	S	1	0	1	0.00000
Pseudomonas trivialis	200450	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	16	45	61	0.00007
Pseudomonas alcaligenes	43263	S	13	1	14	0.00002
Pseudomonas mendocina	300	S	3	0	3	0.00000
Pseudomonas citronellolis	53408	S	3	2	5	0.00001
Pseudomonas stutzeri	316	S	16	5	21	0.00002
Pseudomonas palleroniana	191390	S	10	0	10	0.00001
Pseudomonas monteilii	76759	S	4	2	6	0.00001
Pseudomonas putida	303	S	3	1	4	0.00000
Pseudomonas oryzihabitans	47885	S	1	0	1	0.00000
Pseudomonas mosselii	78327	S	1	0	1	0.00000
Pseudomonas viridiflava	33069	S	1	0	1	0.00000
Pseudomonas syringae	317	S	1	2	3	0.00000
Pseudomonas savastanoi	29438	S	1	2	3	0.00000
Pseudomonas syringae group genomosp. 3	251701	S	1	1	2	0.00000
Pseudomonas moraviensis	321662	S	4	2	6	0.00001
Pseudomonas chlororaphis	587753	S	3	1	4	0.00000
Pseudomonas sediminis	1691904	S	3	0	3	0.00000
Pseudomonas knackmussii	65741	S	3	0	3	0.00000
Pseudomonas otitidis	319939	S	3	0	3	0.00000
Pseudomonas eucalypticola	2599595	S	2	0	2	0.00000
Pseudomonas lurida	244566	S	2	0	2	0.00000
Pseudomonas pohangensis	364197	S	2	0	2	0.00000
Pseudomonas salegens	1434072	S	2	0	2	0.00000
Pseudomonas brassicacearum	930166	S	1	1	2	0.00000
Pseudomonas rhizosphaerae	216142	S	1	0	1	0.00000
Pseudomonas psychrotolerans	237610	S	1	0	1	0.00000
Pseudomonas entomophila	312306	S	1	0	1	0.00000
Pseudomonas oryzae	1392877	S	1	0	1	0.00000
Pseudomonas yamanorum	515393	S	1	0	1	0.00000
Pseudomonas psychrophila	122355	S	1	0	1	0.00000
Pseudomonas sihuiensis	1274359	S	1	0	1	0.00000
Pseudomonas guangdongensis	1245526	S	1	0	1	0.00000
Pseudomonas prosekii	1148509	S	1	0	1	0.00000
Azotobacter chroococcum	353	S	1	1	2	0.00000
Oblitimonas alkaliphila	1697053	S	1	0	1	0.00000
Entomomonas sp. F2A	2785331	S	1	0	1	0.00000
Klebsiella grimontii	2058152	S	480	296	776	0.00085
Klebsiella pneumoniae	573	S	83	54	137	0.00015
Klebsiella aerogenes	548	S	12	0	12	0.00001
Klebsiella variicola	244366	S	5	1	6	0.00001
Klebsiella quasivariicola	2026240	S	1	0	1	0.00000
Citrobacter freundii	546	S	2	6	8	0.00001
Citrobacter tructae	2562449	S	2	0	2	0.00000
Enterobacter roggenkampii	1812935	S	7	2	9	0.00001
Enterobacter cloacae	550	S	1	0	1	0.00000
Enterobacter hormaechei	158836	S	1	0	1	0.00000
