name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Homo sapiens	9606	S	1298295	457	1298752	0.99535
Variovorax sp. PAMC26660	2762322	S	14	2	16	0.00001
Variovorax sp. PAMC 28711	1795631	S	10	0	10	0.00001
Variovorax sp. 38R	2774875	S	9	7	16	0.00001
Variovorax sp. WDL1	207745	S	8	12	20	0.00002
Variovorax sp. RKNM96	2681552	S	5	1	6	0.00000
Variovorax sp. PAMC28562	2762323	S	4	0	4	0.00000
Variovorax sp. HW608	1034889	S	4	0	4	0.00000
Variovorax sp. PBS-H4	434008	S	3	0	3	0.00000
Variovorax sp. PBL-E5	434014	S	3	22	25	0.00002
Variovorax sp. SRS16	282217	S	2	12	14	0.00001
Variovorax sp. RA8	662548	S	2	1	3	0.00000
Variovorax sp. PBL-H6	434009	S	2	5	7	0.00001
Variovorax boronicumulans	436515	S	43	25	68	0.00005
Variovorax paradoxus	34073	S	31	7	38	0.00003
Acidovorax sp. KKS102	358220	S	49	8	57	0.00004
Acidovorax sp. JMULE5	2518343	S	46	4	50	0.00004
Acidovorax sp. T1	1858609	S	18	15	33	0.00003
Acidovorax sp. RAC01	1842533	S	15	2	17	0.00001
Acidovorax sp. 1608163	2478662	S	5	0	5	0.00000
Acidovorax sp. HDW3	2714923	S	5	0	5	0.00000
Acidovorax sp. JS42	232721	S	3	22	25	0.00002
Acidovorax carolinensis	553814	S	16	5	21	0.00002
Acidovorax avenae	80867	S	8	2	10	0.00001
Acidovorax monticola	1926868	S	6	0	6	0.00000
Acidovorax cattleyae	80868	S	4	1	5	0.00000
Acidovorax antarcticus	2743470	S	4	0	4	0.00000
Diaphorobacter sp. HDW4A	2714924	S	103	24	127	0.00010
Diaphorobacter sp. JS3051	2792224	S	3	21	24	0.00002
Diaphorobacter sp. HDW4B	2714925	S	1	0	1	0.00000
Diaphorobacter aerolatus	1288495	S	15	5	20	0.00002
Diaphorobacter polyhydroxybutyrativorans	1546149	S	2	5	7	0.00001
Hydrogenophaga sp. RAC07	1842537	S	7	1	8	0.00001
Hydrogenophaga sp. PBL-H3	434010	S	5	1	6	0.00000
Hydrogenophaga sp. NH-16	2184519	S	5	6	11	0.00001
Hydrogenophaga sp. BPS33	2651974	S	5	0	5	0.00000
Hydrogenophaga sp. BA0156	2716225	S	5	1	6	0.00000
Hydrogenophaga sp. PAMC20947	2565558	S	3	0	3	0.00000
Hydrogenophaga sp. YM1	2806262	S	3	0	3	0.00000
Hydrogenophaga sp. PBC	795665	S	2	0	2	0.00000
Delftia acidovorans	80866	S	9	6	15	0.00001
Delftia lacustris	558537	S	7	14	21	0.00002
Delftia tsuruhatensis	180282	S	3	4	7	0.00001
Delftia sp. HK171	1920191	S	2	2	4	0.00000
Delftia sp. Cs1-4	742013	S	1	0	1	0.00000
Comamonas aquatica	225991	S	13	1	14	0.00001
Comamonas testosteroni	285	S	8	4	12	0.00001
Comamonas koreensis	160825	S	7	0	7	0.00001
Comamonas serinivorans	1082851	S	2	0	2	0.00000
Comamonas piscis	1562974	S	2	0	2	0.00000
Comamonas sp. NLF-7-7	2597701	S	1	0	1	0.00000
Rhodoferax sp. AJA081-3	2752316	S	5	0	5	0.00000
Rhodoferax sp. BAB1	2741720	S	3	0	3	0.00000
Rhodoferax sp. PAMC29310	2822760	S	3	0	3	0.00000
Rhodoferax saidenbachensis	1484693	S	9	0	9	0.00001
Rhodoferax koreense	1842727	S	4	0	4	0.00000
Rhodoferax sediminis	2509614	S	4	0	4	0.00000
Rhodoferax antarcticus	81479	S	3	0	3	0.00000
Rhodoferax ferrireducens	192843	S	1	0	1	0.00000
Polaromonas sp. JS666	296591	S	3	6	9	0.00001
Polaromonas sp. W9N	1840323	S	1	0	1	0.00000
Polaromonas naphthalenivorans	216465	S	7	0	7	0.00001
Limnohabitans sp. 63ED37-2	1678128	S	10	0	10	0.00001
Limnohabitans sp. 103DPR2	1678129	S	2	0	2	0.00000
Kinneretia sp. DAIF2	2714952	S	10	0	10	0.00001
Schlegelella thermodepolymerans	215580	S	8	0	8	0.00001
Ottowia oryzae	2109914	S	4	0	4	0.00000
Ottowia sp. 27C	2816950	S	3	0	3	0.00000
Ottowia sp. oral taxon 894	1658672	S	1	0	1	0.00000
Curvibacter sp. AEP1-3	1844971	S	8	0	8	0.00001
Serpentinomonas raichei	1458425	S	4	0	4	0.00000
Serpentinomonas mccroryi	1458426	S	3	0	3	0.00000
Alicycliphilus denitrificans	179636	S	5	1	6	0.00000
Pulveribacter suum	2116657	S	4	0	4	0.00000
Ramlibacter tataouinensis	94132	S	3	0	3	0.00000
Hylemonella gracilis	80880	S	2	0	2	0.00000
Verminephrobacter eiseniae	364317	S	1	0	1	0.00000
Simplicispira suum	2109915	S	1	0	1	0.00000
Janthinobacterium sp. HH102	1537274	S	20	21	41	0.00003
Janthinobacterium sp. LM6	1938606	S	11	2	13	0.00001
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	10	1	11	0.00001
Janthinobacterium sp. Marseille	375286	S	6	0	6	0.00000
Janthinobacterium sp. PLB02	2808899	S	3	3	6	0.00000
Janthinobacterium sp. 17J80-10	2497863	S	1	0	1	0.00000
Janthinobacterium agaricidamnosum	55508	S	15	17	32	0.00002
Janthinobacterium tructae	2590869	S	8	2	10	0.00001
Janthinobacterium lividum	29581	S	6	4	10	0.00001
Janthinobacterium svalbardensis	368607	S	4	1	5	0.00000
Massilia sp. CCM 8941	2765360	S	3	0	3	0.00000
Massilia sp. YMA4	1593482	S	1	0	1	0.00000
Massilia sp. WG5	1707785	S	1	0	1	0.00000
Massilia sp. LPB0304	2769491	S	1	0	1	0.00000
Massilia violaceinigra	2045208	S	2	0	2	0.00000
Massilia armeniaca	2072590	S	2	0	2	0.00000
Massilia albidiflava	321983	S	1	0	1	0.00000
Massilia lutea	321985	S	1	0	1	0.00000
Massilia umbonata	864828	S	1	0	1	0.00000
Massilia oculi	945844	S	1	0	1	0.00000
Collimonas fungivorans	158899	S	5	2	7	0.00001
Collimonas arenae	279058	S	4	1	5	0.00000
Herbaspirillum huttiense	863372	S	5	0	5	0.00000
Herbaspirillum rubrisubalbicans	80842	S	2	0	2	0.00000
Herbaspirillum robiniae	2014887	S	2	0	2	0.00000
Duganella sp. GN2-R2	2728020	S	4	0	4	0.00000
Undibacterium parvum	401471	S	3	0	3	0.00000
Undibacterium sp. KW1	2058624	S	1	0	1	0.00000
Burkholderia stabilis	95485	S	3	0	3	0.00000
Burkholderia stagnalis	1503054	S	2	0	2	0.00000
Burkholderia cenocepacia	95486	S	2	1	3	0.00000
Burkholderia anthina	179879	S	1	0	1	0.00000
Burkholderia latens	488446	S	1	1	2	0.00000
Burkholderia pseudomallei	28450	S	1	2	3	0.00000
Burkholderia sp. BDU8	1385592	S	1	0	1	0.00000
Burkholderia sp. IDO3	1705310	S	1	1	2	0.00000
Burkholderia plantarii	41899	S	1	0	1	0.00000
Cupriavidus necator	106590	S	5	0	5	0.00000
Cupriavidus basilensis	68895	S	4	0	4	0.00000
