name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cutibacterium acnes	1747	S	369	25	394	0.0686411150
Klebsiella pneumoniae	573	S	134	188	322	0.0560975610
Acinetobacter junii	40215	S	242	25	267	0.0465156794
Listeria monocytogenes	1639	S	7	241	248	0.0432055749
Diaphorobacter sp. HDW4A	2714924	S	103	24	127	0.0221254355
Rhodococcus qingshengii	334542	S	18	106	124	0.0216027875
Xanthomonas euvesicatoria	456327	S	5	75	80	0.0139372822
Rhodococcus sp. YL-1	1045808	S	12	58	70	0.0121951220
Variovorax boronicumulans	436515	S	43	25	68	0.0118466899
Acidovorax sp. KKS102	358220	S	49	8	57	0.0099303136
Pseudomonas aeruginosa	287	S	16	35	51	0.0088850174
Acidovorax sp. JMULE5	2518343	S	46	4	50	0.0087108014
Janthinobacterium sp. HH102	1537274	S	20	21	41	0.0071428571
Dermacoccus nishinomiyaensis	1274	S	36	4	40	0.0069686411
Variovorax paradoxus	34073	S	31	7	38	0.0066202091
Moraxella osloensis	34062	S	37	1	38	0.0066202091
Salmonella sp.	599	S	1	37	38	0.0066202091
Lysobacter enzymogenes	69	S	34	2	36	0.0062717770
Acidovorax sp. T1	1858609	S	18	15	33	0.0057491289
Rhodococcus erythropolis	1833	S	7	26	33	0.0057491289
Janthinobacterium agaricidamnosum	55508	S	15	17	32	0.0055749129
Curtobacterium flaccumfaciens	2035	S	28	1	29	0.0050522648
Oscillatoria nigro-viridis	482564	S	26	1	27	0.0047038328
Flavobacterium phage vB_FspS_filifjonk9-1	2686245	S	11	16	27	0.0047038328
Variovorax sp. PBL-E5	434014	S	3	22	25	0.0043554007
Acidovorax sp. JS42	232721	S	3	22	25	0.0043554007
Acinetobacter baumannii	470	S	7	18	25	0.0043554007
Priestia megaterium	1404	S	23	2	25	0.0043554007
Nostoc carneum	374162	S	7	18	25	0.0043554007
Diaphorobacter sp. JS3051	2792224	S	3	21	24	0.0041811847
Stenotrophomonas maltophilia	40324	S	11	13	24	0.0041811847
Mycobacteroides chelonae	1774	S	19	5	24	0.0041811847
Acidovorax carolinensis	553814	S	16	5	21	0.0036585366
Delftia lacustris	558537	S	7	14	21	0.0036585366
Propionibacterium sp. oral taxon 193	671223	S	18	3	21	0.0036585366
Staphylococcus epidermidis	1282	S	20	1	21	0.0036585366
Variovorax sp. WDL1	207745	S	8	12	20	0.0034843206
Diaphorobacter aerolatus	1288495	S	15	5	20	0.0034843206
Aquabacterium olei	1296669	S	17	3	20	0.0034843206
Pseudomonas fulva	47880	S	6	14	20	0.0034843206
Staphylococcus aureus	1280	S	8	12	20	0.0034843206
Dolichospermum sp. UHCC 0315A	1914871	S	2	18	20	0.0034843206
Rhizobacter sp. AJA081-3	2753607	S	15	4	19	0.0033101045
Paenarthrobacter sp. YJN-D	2735317	S	17	2	19	0.0033101045
Staphylococcus cohnii	29382	S	15	3	18	0.0031358885
Spirosoma sp. KUDC1026	2745947	S	17	1	18	0.0031358885
Pedobacter sp. SW-16	2766984	S	16	2	18	0.0031358885
Acidovorax sp. RAC01	1842533	S	15	2	17	0.0029616725
Variovorax sp. PAMC26660	2762322	S	14	2	16	0.0027874564
Variovorax sp. 38R	2774875	S	9	7	16	0.0027874564
Pseudomonas putida	303	S	9	7	16	0.0027874564
Candidatus Planktophila sulfonica	1884904	S	10	6	16	0.0027874564
Lactococcus lactis	1358	S	12	4	16	0.0027874564
Delftia acidovorans	80866	S	9	6	15	0.0026132404
Acinetobacter haemolyticus	29430	S	13	2	15	0.0026132404
Microbacterium sp. PM5	2014534	S	14	1	15	0.0026132404
Variovorax sp. SRS16	282217	S	2	12	14	0.0024390244
Comamonas aquatica	225991	S	13	1	14	0.0024390244
Polynucleobacter difficilis	556054	S	14	0	14	0.0024390244
Methylorubrum extorquens	408	S	9	5	14	0.0024390244
Cloacibacterium normanense	237258	S	12	2	14	0.0024390244
Urbifossiella limnaea	2528023	S	14	0	14	0.0024390244
Janthinobacterium sp. LM6	1938606	S	11	2	13	0.0022648084
Paucibacter sp. KCTC 42545	1768242	S	12	1	13	0.0022648084
Sphingomonas melonis	152682	S	7	6	13	0.0022648084
Corynebacterium tuberculostearicum	38304	S	10	3	13	0.0022648084
Anabaena sp. YBS01	2490939	S	1	12	13	0.0022648084
Comamonas testosteroni	285	S	8	4	12	0.0020905923
Achromobacter xylosoxidans	85698	S	9	3	12	0.0020905923
Halomonas sp. JS92-SW72	2306583	S	12	0	12	0.0020905923
Streptomyces lividans	1916	S	1	11	12	0.0020905923
Enterococcus casseliflavus	37734	S	9	3	12	0.0020905923
Hydrogenophaga sp. NH-16	2184519	S	5	6	11	0.0019163763
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	10	1	11	0.0019163763
Variovorax sp. PAMC 28711	1795631	S	10	0	10	0.0017421603
Acidovorax avenae	80867	S	8	2	10	0.0017421603
Limnohabitans sp. 63ED37-2	1678128	S	10	0	10	0.0017421603
Kinneretia sp. DAIF2	2714952	S	10	0	10	0.0017421603
Janthinobacterium tructae	2590869	S	8	2	10	0.0017421603
Janthinobacterium lividum	29581	S	6	4	10	0.0017421603
Inhella inkyongensis	392593	S	9	1	10	0.0017421603
Pseudomonas sp. CMR12a	658629	S	7	3	10	0.0017421603
Klebsiella grimontii	2058152	S	7	3	10	0.0017421603
Rhodopseudomonas palustris	1076	S	7	3	10	0.0017421603
Arthrobacter sp. Rue61a	1118963	S	5	5	10	0.0017421603
Micrococcus luteus	1270	S	4	6	10	0.0017421603
Rhodoferax saidenbachensis	1484693	S	9	0	9	0.0015679443
Polaromonas sp. JS666	296591	S	3	6	9	0.0015679443
Microbacterium sp. str. 'China'	2103230	S	1	8	9	0.0015679443
Streptomyces sp. RLB3-17	2594455	S	2	7	9	0.0015679443
Bacillus cereus	1396	S	5	4	9	0.0015679443
Lactococcus garvieae	1363	S	6	3	9	0.0015679443
Hydrogenophaga sp. RAC07	1842537	S	7	1	8	0.0013937282
Schlegelella thermodepolymerans	215580	S	8	0	8	0.0013937282
Curvibacter sp. AEP1-3	1844971	S	8	0	8	0.0013937282
Pseudomonas syringae	317	S	5	3	8	0.0013937282
Pseudomonas stutzeri	316	S	8	0	8	0.0013937282
Methylorubrum populi	223967	S	7	1	8	0.0013937282
Sphingopyxis macrogoltabida	33050	S	6	2	8	0.0013937282
Sphingobium yanoikuyae	13690	S	3	5	8	0.0013937282
Corynebacterium kroppenstedtii	161879	S	8	0	8	0.0013937282
Tsukamurella paurometabola	2061	S	8	0	8	0.0013937282
Limosilactobacillus fermentum	1613	S	8	0	8	0.0013937282
Clostridium botulinum	1491	S	7	1	8	0.0013937282
Myroides odoratimimus	76832	S	3	5	8	0.0013937282
Variovorax sp. PBL-H6	434009	S	2	5	7	0.0012195122
Diaphorobacter polyhydroxybutyrativorans	1546149	S	2	5	7	0.0012195122
Delftia tsuruhatensis	180282	S	3	4	7	0.0012195122
Comamonas koreensis	160825	S	7	0	7	0.0012195122
Polaromonas naphthalenivorans	216465	S	7	0	7	0.0012195122
Collimonas fungivorans	158899	S	5	2	7	0.0012195122
Sphaerotilus natans	34103	S	6	1	7	0.0012195122
Methylibium petroleiphilum	105560	S	5	2	7	0.0012195122
Salmonella enterica	28901	S	3	4	7	0.0012195122
Devosia sp. A16	1736675	S	7	0	7	0.0012195122
Sphingobium sp. YBL2	484429	S	1	6	7	0.0012195122
Brevundimonas diminuta	293	S	3	4	7	0.0012195122
Rhodococcus sp. BH4	1807790	S	1	6	7	0.0012195122
Kocuria rhizophila	72000	S	4	3	7	0.0012195122
Staphylococcus capitis	29388	S	7	0	7	0.0012195122
Flavobacterium sp. MDT1-60	1979344	S	6	1	7	0.0012195122
Flavobacterium phage vB_FspS_mymlan6-1	2686266	S	2	5	7	0.0012195122
Variovorax sp. RKNM96	2681552	S	5	1	6	0.0010452962
Acidovorax monticola	1926868	S	6	0	6	0.0010452962
Hydrogenophaga sp. PBL-H3	434010	S	5	1	6	0.0010452962
Hydrogenophaga sp. BA0156	2716225	S	5	1	6	0.0010452962
Alicycliphilus denitrificans	179636	S	5	1	6	0.0010452962
Janthinobacterium sp. Marseille	375286	S	6	0	6	0.0010452962
Janthinobacterium sp. PLB02	2808899	S	3	3	6	0.0010452962
Ralstonia pickettii	329	S	5	1	6	0.0010452962
Pseudomonas tolaasii	29442	S	5	1	6	0.0010452962
Xanthomonas campestris	339	S	6	0	6	0.0010452962
Bradyrhizobium japonicum	375	S	3	3	6	0.0010452962
Rhizobium pusense	648995	S	2	4	6	0.0010452962
Novosphingobium sp. ABRDHK2	2571749	S	4	2	6	0.0010452962
Croceicoccus marinus	450378	S	5	1	6	0.0010452962
Rhodococcus sp. NJ-530	2490853	S	1	5	6	0.0010452962
Staphylococcus auricularis	29379	S	6	0	6	0.0010452962
Caldibacillus thermoamylovorans	35841	S	6	0	6	0.0010452962
Nostoc sp. C052	2576902	S	5	1	6	0.0010452962
Flavobacterium nackdongense	2547394	S	6	0	6	0.0010452962
Flavobacterium faecale	1355330	S	6	0	6	0.0010452962
Elizabethkingia sp. 2-6	2575699	S	1	5	6	0.0010452962
Hymenobacter sp. APR13	1356852	S	4	2	6	0.0010452962
Pedobacter sp. KBS0701	2578106	S	5	1	6	0.0010452962
Paramecium bursaria Chlorella virus A1	381899	S	6	0	6	0.0010452962
Acidovorax sp. 1608163	2478662	S	5	0	5	0.0008710801
Acidovorax sp. HDW3	2714923	S	5	0	5	0.0008710801
Acidovorax cattleyae	80868	S	4	1	5	0.0008710801
Hydrogenophaga sp. BPS33	2651974	S	5	0	5	0.0008710801
Rhodoferax sp. AJA081-3	2752316	S	5	0	5	0.0008710801
Janthinobacterium svalbardensis	368607	S	4	1	5	0.0008710801
Collimonas arenae	279058	S	4	1	5	0.0008710801
Herbaspirillum huttiense	863372	S	5	0	5	0.0008710801
Cupriavidus necator	106590	S	5	0	5	0.0008710801
Ralstonia insidiosa	190721	S	5	0	5	0.0008710801
Ralstonia solanacearum	305	S	4	1	5	0.0008710801
Achromobacter deleyi	1353891	S	4	1	5	0.0008710801
Azospira sp. I09	1765049	S	2	3	5	0.0008710801
Acinetobacter dispersus	70348	S	5	0	5	0.0008710801
Pseudomonas cerasi	1583341	S	2	3	5	0.0008710801
Buchnera aphidicola	9	S	5	0	5	0.0008710801
Serratia marcescens	615	S	2	3	5	0.0008710801
Vibrio anguillarum	55601	S	5	0	5	0.0008710801
Cardiobacterium hominis	2718	S	5	0	5	0.0008710801
Bradyrhizobium sp. PSBB068	2715960	S	3	2	5	0.0008710801
Bradyrhizobium erythrophlei	1437360	S	5	0	5	0.0008710801
Bradyrhizobium paxllaeri	190148	S	5	0	5	0.0008710801
Bradyrhizobium diazoefficiens	1355477	S	2	3	5	0.0008710801
Tardiphaga robiniae	943830	S	5	0	5	0.0008710801
Methylobacterium sp. XJLW	739141	S	1	4	5	0.0008710801
Mesorhizobium sp. L-8-3	2744522	S	1	4	5	0.0008710801
Sphingomonas hengshuiensis	1609977	S	5	0	5	0.0008710801
