name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cutibacterium acnes	1747	S	1749	94	1843	0.1068281938
Klebsiella pneumoniae	573	S	729	625	1354	0.0784836541
Acinetobacter junii	40215	S	457	64	521	0.0301993972
Xanthomonas euvesicatoria	456327	S	25	495	520	0.0301414329
Acidovorax sp. KKS102	358220	S	215	57	272	0.0157662880
Diaphorobacter sp. HDW4A	2714924	S	192	77	269	0.0155923951
Variovorax boronicumulans	436515	S	117	67	184	0.0106654301
Acidovorax sp. JMULE5	2518343	S	159	23	182	0.0105495015
Variovorax paradoxus	34073	S	131	34	165	0.0095641085
Rhodococcus erythropolis	1833	S	36	102	138	0.0079990726
Delftia sp. KV29	1170710	S	2	133	135	0.0078251797
Rhodococcus qingshengii	334542	S	25	105	130	0.0075353582
Roseburia intestinalis	166486	S	100	16	116	0.0067238581
Acidovorax sp. T1	1858609	S	48	67	115	0.0066658938
Dermacoccus nishinomiyaensis	1274	S	103	11	114	0.0066079295
Pseudomonas aeruginosa	287	S	29	77	106	0.0061442152
Oscillatoria nigro-viridis	482564	S	94	2	96	0.0055645722
Acinetobacter baumannii	470	S	24	69	93	0.0053906793
Janthinobacterium sp. HH102	1537274	S	36	51	87	0.0050428936
Flavobacterium sp. M31R6	2739062	S	78	8	86	0.0049849293
Pseudomonas sp. CMR12a	658629	S	63	18	81	0.0046951078
Moraxella osloensis	34062	S	76	1	77	0.0044632506
Variovorax sp. PMC12	2126319	S	2	73	75	0.0043473220
Priestia megaterium	1404	S	60	15	75	0.0043473220
Planktothrix agardhii	1160	S	37	34	71	0.0041154649
Lysobacter enzymogenes	69	S	56	8	64	0.0037097148
Propionibacterium sp. oral taxon 193	671223	S	58	6	64	0.0037097148
Variovorax sp. PAMC26660	2762322	S	56	6	62	0.0035937862
Pseudomonas fluorescens	294	S	42	20	62	0.0035937862
Acidovorax carolinensis	553814	S	40	20	60	0.0034778576
Sphingomonas melonis	152682	S	30	30	60	0.0034778576
Paenarthrobacter sp. YJN-D	2735317	S	49	8	57	0.0033039648
Staphylococcus epidermidis	1282	S	48	9	57	0.0033039648
Rhodococcus sp. YL-1	1045808	S	13	43	56	0.0032460005
Kinneretia sp. DAIF2	2714952	S	46	7	53	0.0030721076
Streptomyces lividans	1916	S	8	45	53	0.0030721076
Rhodoferax koreense	1842727	S	37	15	52	0.0030141433
Acidovorax sp. RAC01	1842533	S	41	10	51	0.0029561790
Rhodococcus sp. 008	1723645	S	10	41	51	0.0029561790
Spirosoma sp. KUDC1026	2745947	S	49	2	51	0.0029561790
Flavobacterium phage Fpv20	1814283	S	1	50	51	0.0029561790
Variovorax sp. 38R	2774875	S	28	21	49	0.0028402504
Staphylococcus aureus	1280	S	12	37	49	0.0028402504
Anabaena sp. YBS01	2490939	S	3	46	49	0.0028402504
Delftia acidovorans	80866	S	18	30	48	0.0027822861
Delftia lacustris	558537	S	8	39	47	0.0027243218
Pseudomonas tolaasii	29442	S	41	5	46	0.0026663575
Acidovorax sp. 1608163	2478662	S	41	4	45	0.0026083932
Comamonas testosteroni	285	S	26	19	45	0.0026083932
Janthinobacterium agaricidamnosum	55508	S	19	26	45	0.0026083932
Stenotrophomonas maltophilia	40324	S	29	15	44	0.0025504289
Halomonas sp. JS92-SW72	2306583	S	41	3	44	0.0025504289
Variovorax sp. PAMC 28711	1795631	S	41	2	43	0.0024924646
Paucibacter sp. KCTC 42545	1768242	S	38	5	43	0.0024924646
Rhodococcus sp. NJ-530	2490853	S	9	34	43	0.0024924646
Acidovorax sp. JS42	232721	S	3	37	40	0.0023185718
Alicycliphilus denitrificans	179636	S	22	17	39	0.0022606075
Microbacterium sp. PM5	2014534	S	34	5	39	0.0022606075
Ottowia oryzae	2109914	S	36	2	38	0.0022026432
Polynucleobacter difficilis	556054	S	36	2	38	0.0022026432
Lactococcus lactis	1358	S	23	15	38	0.0022026432
Xanthomonas campestris	339	S	37	0	37	0.0021446789
Cloacibacterium normanense	237258	S	34	3	37	0.0021446789
Pedobacter sp. SW-16	2766984	S	30	7	37	0.0021446789
Janthinobacterium sp. LM6	1938606	S	28	8	36	0.0020867146
