name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Homo sapiens	9606	S	201388041	34471	201422512	0.99998
Ralstonia solanacearum	305	S	180	19	199	0.00000
Ralstonia mannitolilytica	105219	S	3	0	3	0.00000
Ralstonia insidiosa	190721	S	2	0	2	0.00000
Ralstonia pickettii	329	S	1	0	1	0.00000
Burkholderia cenocepacia	95486	S	2	3	5	0.00000
Burkholderia cepacia	292	S	1	1	2	0.00000
Burkholderia sp. BDU6	1385591	S	2	0	2	0.00000
Burkholderia pseudomallei	28450	S	1	0	1	0.00000
Burkholderia sp. BDU8	1385592	S	1	0	1	0.00000
Burkholderia gladioli	28095	S	3	0	3	0.00000
Burkholderia sp. KK1	1855726	S	2	0	2	0.00000
Burkholderia sp. MSMB0856	1637869	S	1	0	1	0.00000
Burkholderia plantarii	41899	S	2	0	2	0.00000
Burkholderia glumae	337	S	1	0	1	0.00000
Cupriavidus pauculus	82633	S	3	1	4	0.00000
Cupriavidus campinensis	151783	S	3	1	4	0.00000
Cupriavidus metallidurans	119219	S	2	1	3	0.00000
Cupriavidus taiwanensis	164546	S	2	2	4	0.00000
Cupriavidus basilensis	68895	S	1	0	1	0.00000
Cupriavidus necator	106590	S	1	0	1	0.00000
Cupriavidus neocaledonicus	1040979	S	1	3	4	0.00000
Paraburkholderia sp. 7MH5	2547399	S	3	0	3	0.00000
Paraburkholderia tropica	92647	S	1	0	1	0.00000
Paraburkholderia caffeinilytica	1761016	S	1	0	1	0.00000
Paraburkholderia megapolitana	420953	S	1	0	1	0.00000
Polynucleobacter difficilis	556054	S	1	0	1	0.00000
Polynucleobacter necessarius	576610	S	1	0	1	0.00000
Polynucleobacter sp. LimPoW16	1743162	S	1	0	1	0.00000
Pandoraea pulmonicola	93221	S	1	0	1	0.00000
Pandoraea fibrosis	1891094	S	1	0	1	0.00000
Limnobacter sp. SAORIC-580	2732163	S	3	0	3	0.00000
Acidovorax sp. KKS102	358220	S	13	2	15	0.00000
Acidovorax sp. JMULE5	2518343	S	12	1	13	0.00000
Acidovorax sp. T1	1858609	S	7	5	12	0.00000
Acidovorax sp. 1608163	2478662	S	6	0	6	0.00000
Acidovorax sp. RAC01	1842533	S	4	0	4	0.00000
Acidovorax sp. HDW3	2714923	S	1	0	1	0.00000
Acidovorax carolinensis	553814	S	5	1	6	0.00000
Acidovorax avenae	80867	S	3	0	3	0.00000
Acidovorax ebreus	721785	S	1	2	3	0.00000
Variovorax sp. RKNM96	2681552	S	7	2	9	0.00000
Variovorax sp. PAMC 28711	1795631	S	5	0	5	0.00000
Variovorax sp. 38R	2774875	S	3	2	5	0.00000
Variovorax sp. HW608	1034889	S	3	0	3	0.00000
