name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cutibacterium acnes	1747	S	3526	242	3768	0.0568428675
Dermacoccus nishinomiyaensis	1274	S	807	111	918	0.0138486604
Paenibacillus larvae	1464	S	5	833	838	0.0126418055
Stenotrophomonas maltophilia	40324	S	519	265	784	0.0118271784
Curtobacterium flaccumfaciens	2035	S	614	70	684	0.0103186097
Pseudomonas putida	303	S	78	467	545	0.0082216993
Klebsiella pneumoniae	573	S	133	332	465	0.0070148443
Bacillus thuringiensis	1428	S	16	398	414	0.0062454743
Oscillatoria nigro-viridis	482564	S	362	31	393	0.0059286749
Pseudomonas oryzihabitans	47885	S	351	28	379	0.0057174753
Aliarcobacter cryaerophilus	28198	S	326	50	376	0.0056722182
Candidatus Planktophila sulfonica	1884904	S	347	26	373	0.0056269611
Lactococcus lactis	1358	S	124	191	315	0.0047519913
Pseudomonas sp. CMR12a	658629	S	212	79	291	0.0043899348
Acidovorax sp. T1	1858609	S	80	202	282	0.0042541636
Polynucleobacter necessarius	576610	S	257	18	275	0.0041485638
Duganella sp. AF9R3	2728021	S	232	42	274	0.0041334782
Phocaeicola vulgatus	821	S	191	81	272	0.0041033068
Variovorax paradoxus	34073	S	192	73	265	0.0039977070
Ralstonia solanacearum	305	S	177	78	255	0.0038468501
Escherichia coli	562	S	28	215	243	0.0036658219
Streptomyces lividans	1916	S	18	225	243	0.0036658219
Limnohabitans sp. 63ED37-2	1678128	S	207	17	224	0.0033791938
Limnohabitans sp. 103DPR2	1678129	S	210	13	223	0.0033641081
Kocuria rhizophila	72000	S	167	47	214	0.0032283370
Acidovorax sp. KKS102	358220	S	142	71	213	0.0032132513
Acidovorax sp. JS42	232721	S	9	202	211	0.0031830799
Pseudomonas aeruginosa	287	S	53	157	210	0.0031679942
Alicycliphilus denitrificans	179636	S	56	149	205	0.0030925658
Faecalibacterium prausnitzii	853	S	163	38	201	0.0030322230
Sphaerotilus natans	34103	S	155	44	199	0.0030020517
Acidovorax carolinensis	553814	S	117	80	197	0.0029718803
Pseudomonas fluorescens	294	S	145	47	192	0.0028964518
Blautia sp. SC05B48	2479767	S	124	66	190	0.0028662805
Acinetobacter baumannii	470	S	50	136	186	0.0028059377
Curvibacter sp. AEP1-3	1844971	S	168	7	175	0.0026399952
Polaromonas naphthalenivorans	216465	S	155	15	170	0.0025645667
Aquaspirillum sp. LM1	1938604	S	159	11	170	0.0025645667
Limnoglobus roseus	2598579	S	155	5	160	0.0024137099
Polynucleobacter duraquae	1835254	S	130	17	147	0.0022175959
Halomonas sp. JS92-SW72	2306583	S	122	22	144	0.0021723389
