name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Cutibacterium acnes	1747	S	1617	77	1694	0.1043681843
Proteus virus Isfahan	2560650	S	800	4	804	0.0495348407
Stenotrophomonas maltophilia	40324	S	571	116	687	0.0423264124
Pseudomonas oryzihabitans	47885	S	502	26	528	0.0325303432
Escherichia coli	562	S	24	390	414	0.0255067463
Pseudomonas fluorescens	294	S	174	79	253	0.0155874561
Klebsiella pneumoniae	573	S	25	204	229	0.0141088041
Ralstonia solanacearum	305	S	142	29	171	0.0105353952
Dermacoccus nishinomiyaensis	1274	S	148	20	168	0.0103505637
Pseudomonas sp. CMR12a	658629	S	131	17	148	0.0091183538
Oscillatoria nigro-viridis	482564	S	115	4	119	0.0073316493
Bacillus thuringiensis	1428	S	92	22	114	0.0070235968
Paenibacillus larvae	1464	S	1	109	110	0.0067771548
Acidovorax sp. JS42	232721	S	9	69	78	0.0048056189
Variovorax paradoxus	34073	S	64	11	75	0.0046207874
Rhodococcus qingshengii	334542	S	15	50	65	0.0040046824
Xanthomonas euvesicatoria	456327	S	1	62	63	0.0038814614
Staphylococcus epidermidis	1282	S	57	6	63	0.0038814614
Variovorax boronicumulans	436515	S	45	16	61	0.0037582404
Collimonas fungivorans	158899	S	51	7	58	0.0035734089
Rhodococcus erythropolis	1833	S	17	40	57	0.0035117984
Streptomyces lividans	1916	S	4	53	57	0.0035117984
Pseudomonas aeruginosa	287	S	20	29	49	0.0030189144
Propionibacterium sp. oral taxon 193	671223	S	43	6	49	0.0030189144
Acidovorax sp. KKS102	358220	S	36	10	46	0.0028340829
Acidovorax sp. T1	1858609	S	20	23	43	0.0026492514
Janthinobacterium svalbardensis	368607	S	34	9	43	0.0026492514
Paucibacter sp. KCTC 42545	1768242	S	38	4	42	0.0025876409
Janthinobacterium sp. HH102	1537274	S	18	22	40	0.0024644199
Lawsonella clevelandensis	1528099	S	38	1	39	0.0024028094
Kocuria rhizophila	72000	S	32	7	39	0.0024028094
Staphylococcus capitis	29388	S	33	3	36	0.0022179779
Corynebacterium kefirresidentii	1979527	S	24	11	35	0.0021563674
Pasteurella multocida	747	S	29	5	34	0.0020947569
Acinetobacter baumannii	470	S	11	22	33	0.0020331464
Diaphorobacter sp. JS3050	2735554	S	4	29	33	0.0020331464
Sphingomonas melonis	152682	S	11	21	32	0.0019715359
Lysobacter enzymogenes	69	S	24	7	31	0.0019099255
Corynebacterium jeikeium	38289	S	13	18	31	0.0019099255
Methylomonas sp. LL1	2785785	S	30	0	30	0.0018483150
Phocaeicola vulgatus	821	S	24	6	30	0.0018483150
Flavobacterium phage vB_FspS_filifjonk9-1	2686245	S	10	19	29	0.0017867045
Pseudomonas putida	303	S	22	6	28	0.0017250940
Pseudomonas psychrotolerans	237610	S	26	1	27	0.0016634835
Rhodoferax sediminis	2509614	S	26	1	27	0.0016634835
Microbacterium sp. PM5	2014534	S	24	3	27	0.0016634835
