name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Ralstonia solanacearum	305	S	180	19	199	0.0588931637
Cutibacterium acnes	1747	S	95	19	114	0.0337377922
Bacillus cereus	1396	S	72	37	109	0.0322580645
Klebsiella pneumoniae	573	S	31	67	98	0.0290026635
Proteus virus Isfahan	2560650	S	98	0	98	0.0290026635
Pasteurella multocida	747	S	52	7	59	0.0174607872
Priestia megaterium	1404	S	39	5	44	0.0130216040
Xanthomonas euvesicatoria	456327	S	2	39	41	0.0121337674
Staphylococcus aureus	1280	S	18	17	35	0.0103580941
Acinetobacter baumannii	470	S	20	14	34	0.0100621486
Pseudomonas sp. CMR12a	658629	S	27	4	31	0.0091743119
Pseudomonas aeruginosa	287	S	8	22	30	0.0088783664
Bacillus thuringiensis	1428	S	22	7	29	0.0085824208
Acinetobacter junii	40215	S	25	1	26	0.0076945842
Streptomyces lividans	1916	S	8	17	25	0.0073986387
Vibrio cholerae	666	S	1	22	23	0.0068067476
Clostridium botulinum	1491	S	17	1	18	0.0053270198
Delftia acidovorans	80866	S	9	8	17	0.0050310743
Dermacoccus nishinomiyaensis	1274	S	15	1	16	0.0047351287
Dolichospermum sp. UHCC 0315A	1914871	S	3	13	16	0.0047351287
Spirosoma sp. KUDC1026	2745947	S	15	1	16	0.0047351287
Acidovorax sp. KKS102	358220	S	13	2	15	0.0044391832
Achromobacter xylosoxidans	85698	S	11	3	14	0.0041432376
Cloacibacterium normanense	237258	S	12	2	14	0.0041432376
Acidovorax sp. JMULE5	2518343	S	12	1	13	0.0038472921
Diaphorobacter sp. HDW4A	2714924	S	11	2	13	0.0038472921
Diaphorobacter sp. JS3051	2792224	S	2	11	13	0.0038472921
Acinetobacter johnsonii	40214	S	9	4	13	0.0038472921
Sphingobium yanoikuyae	13690	S	7	6	13	0.0038472921
Acidovorax sp. T1	1858609	S	7	5	12	0.0035513466
Lysobacter enzymogenes	69	S	11	0	11	0.0032554010
Comamonas aquatica	225991	S	9	1	10	0.0029594555
Pseudomonas sp. UW4	1207075	S	7	3	10	0.0029594555
Moraxella osloensis	34062	S	10	0	10	0.0029594555
Variovorax sp. RKNM96	2681552	S	7	2	9	0.0026635099
Pseudomonas stutzeri	316	S	8	1	9	0.0026635099
Sorangium cellulosum	56	S	9	0	9	0.0026635099
Propionibacterium sp. oral taxon 193	671223	S	9	0	9	0.0026635099
Variovorax boronicumulans	436515	S	6	2	8	0.0023675644
Rubrivivax gelatinosus	28068	S	7	1	8	0.0023675644
Pseudomonas putida	303	S	3	5	8	0.0023675644
Buchnera aphidicola	9	S	8	0	8	0.0023675644
Xanthomonas oryzae	347	S	8	0	8	0.0023675644
Rothia terrae	396015	S	7	1	8	0.0023675644
Comamonas testosteroni	285	S	4	3	7	0.0020716188
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	S	7	0	7	0.0020716188
Janthinobacterium sp. HH102	1537274	S	5	2	7	0.0020716188
Citrobacter freundii	546	S	4	3	7	0.0020716188
Xanthomonas campestris	339	S	7	0	7	0.0020716188
Bacillus sp. M4U3P1	2592382	S	7	0	7	0.0020716188
Acaryochloris marina	155978	S	7	0	7	0.0020716188
Borrelia crocidurae	29520	S	7	0	7	0.0020716188
Flavobacterium phage vB_FspS_filifjonk9-1	2686245	S	2	5	7	0.0020716188
Acidovorax sp. 1608163	2478662	S	6	0	6	0.0017756733
Acidovorax carolinensis	553814	S	5	1	6	0.0017756733
Diaphorobacter sp. JS3050	2735554	S	1	5	6	0.0017756733
Stenotrophomonas maltophilia	40324	S	5	1	6	0.0017756733
Vibrio kanaloae	170673	S	6	0	6	0.0017756733
Vibrio anguillarum	55601	S	6	0	6	0.0017756733
Halomonas sp. JS92-SW72	2306583	S	6	0	6	0.0017756733
Bradyrhizobium symbiodeficiens	1404367	S	6	0	6	0.0017756733
Sphingorhabdus lacus	392610	S	6	0	6	0.0017756733
Caulobacter vibrioides	155892	S	6	0	6	0.0017756733
Campylobacter lanienae	75658	S	6	0	6	0.0017756733
Rhodococcus sp. NJ-530	2490853	S	2	4	6	0.0017756733
Rhodococcus qingshengii	334542	S	2	4	6	0.0017756733
Listeria monocytogenes	1639	S	5	1	6	0.0017756733
Clostridioides difficile	1496	S	6	0	6	0.0017756733
Tenacibaculum jejuense	584609	S	6	0	6	0.0017756733
