chr1	248956422	10443704	38718
chr2	242193529	10007955	33122
chr3	198295559	8212323	26980
chr4	190214555	7608748	29624
chr5	181538259	7325427	25850
chr6	170805979	7088366	25073
chr7	159345973	6631574	23136
chr8	145138636	5946747	17737
chr9	138394717	5194019	17947
chr10	133797422	5715377	23550
chr11	135086622	5605433	21360
chr12	133275309	5522403	20591
chr13	114364328	4152417	11738
chr14	107043718	3701920	13008
chr15	101991189	3649818	12923
chr16	90338345	3739353	18006
chr17	83257441	3602075	19980
chr18	80373285	3291052	9420
chr19	58617616	2422342	18305
chr20	64444167	2844052	13269
chr21	46709983	1803338	9235
chr22	50818468	1707718	10519
chrX	156040895	3228525	11888
chrY	57227415	859428	8340
chrM	16569	45751	140
chr1_KI270706v1_random	175055	9694	28
chr1_KI270707v1_random	32032	1688	7
chr1_KI270708v1_random	127682	3953	16
chr1_KI270709v1_random	66860	31827	181
chr1_KI270710v1_random	40176	2146	5
chr1_KI270711v1_random	42210	4592	9
chr1_KI270712v1_random	176043	7727	91
chr1_KI270713v1_random	40745	4239	15
chr1_KI270714v1_random	41717	2273	13
chr2_KI270715v1_random	161471	6420	10
chr2_KI270716v1_random	153799	5232	19
chr3_GL000221v1_random	155397	12181	21
chr4_GL000008v2_random	209709	14905	410
chr5_GL000208v1_random	92689	6065	67
chr9_KI270717v1_random	40062	1279	9
chr9_KI270718v1_random	38054	2258	24
chr9_KI270719v1_random	176845	11357	24
chr9_KI270720v1_random	39050	2429	15
chr11_KI270721v1_random	100316	2675	10
chr14_GL000009v2_random	201709	17233	48
chr14_GL000225v1_random	211173	63505	3667
chr14_KI270722v1_random	194050	8289	25
chr14_GL000194v1_random	191469	21510	67
chr14_KI270723v1_random	38115	3687	132
chr14_KI270724v1_random	39555	2999	93
chr14_KI270725v1_random	172810	9552	26
chr14_KI270726v1_random	43739	256	4
chr15_KI270727v1_random	448248	16423	51
chr16_KI270728v1_random	1872759	42682	166
chr17_GL000205v2_random	185591	16506	90
chr17_KI270729v1_random	280839	21027	1801
chr17_KI270730v1_random	112551	4750	593
chr22_KI270731v1_random	150754	4799	75
chr22_KI270732v1_random	41543	4718	40
chr22_KI270733v1_random	179772	85377	804
chr22_KI270734v1_random	165050	8552	207
chr22_KI270735v1_random	42811	4795	130
chr22_KI270736v1_random	181920	6719	884
chr22_KI270737v1_random	103838	3685	252
chr22_KI270738v1_random	99375	4439	105
chr22_KI270739v1_random	73985	2076	65
chrY_KI270740v1_random	37240	579	0
chrUn_KI270302v1	2274	104	0
chrUn_KI270304v1	2165	570	12
chrUn_KI270303v1	1942	974	12
chrUn_KI270305v1	1472	74	0
chrUn_KI270322v1	21476	519	1
chrUn_KI270320v1	4416	464	0
chrUn_KI270310v1	1201	1492	20
chrUn_KI270316v1	1444	24	0
chrUn_KI270315v1	2276	110	0
chrUn_KI270312v1	998	52	1
chrUn_KI270311v1	12399	367	1
chrUn_KI270317v1	37690	372	3
chrUn_KI270412v1	1179	209	2
chrUn_KI270411v1	2646	1461	16
chrUn_KI270414v1	2489	124	0
chrUn_KI270419v1	1029	25	0
chrUn_KI270418v1	2145	127	2
chrUn_KI270420v1	2321	214	1
chrUn_KI270424v1	2140	20	0
chrUn_KI270417v1	2043	97	6
chrUn_KI270422v1	1445	306	2
chrUn_KI270423v1	981	17	0
chrUn_KI270425v1	1884	31	0
chrUn_KI270429v1	1361	100	0
chrUn_KI270442v1	392061	34701	1026
chrUn_KI270466v1	1233	9036	400
chrUn_KI270465v1	1774	362	6
chrUn_KI270467v1	3920	35713	1266
chrUn_KI270435v1	92983	7377	87
chrUn_KI270438v1	112505	76698	944
chrUn_KI270468v1	4055	333	0
chrUn_KI270510v1	2415	389	9
chrUn_KI270509v1	2318	532	4
chrUn_KI270518v1	2186	447	6
chrUn_KI270508v1	1951	447	0
chrUn_KI270516v1	1300	262	13
chrUn_KI270512v1	22689	1060	40
chrUn_KI270519v1	138126	10348	199
chrUn_KI270522v1	5674	240	6
chrUn_KI270511v1	8127	702	24
chrUn_KI270515v1	6361	1362	10
chrUn_KI270507v1	5353	746	5
chrUn_KI270517v1	3253	785	13
chrUn_KI270529v1	1899	113	0
chrUn_KI270528v1	2983	72	3
chrUn_KI270530v1	2168	43	1
chrUn_KI270539v1	993	22	1
chrUn_KI270538v1	91309	8316	118
chrUn_KI270544v1	1202	328	5
chrUn_KI270548v1	1599	22	0
chrUn_KI270583v1	1400	133	1
chrUn_KI270587v1	2969	951	11
chrUn_KI270580v1	1553	226	0
chrUn_KI270581v1	7046	368	1
chrUn_KI270579v1	31033	1746	40
chrUn_KI270589v1	44474	3184	107
chrUn_KI270590v1	4685	1169	40
chrUn_KI270584v1	4513	756	8
chrUn_KI270582v1	6504	335	0
chrUn_KI270588v1	6158	920	10
chrUn_KI270593v1	3041	390	1
chrUn_KI270591v1	5796	1037	74
chrUn_KI270330v1	1652	1066	5
chrUn_KI270329v1	1040	89	1
chrUn_KI270334v1	1368	62	0
chrUn_KI270333v1	2699	4911	317
chrUn_KI270335v1	1048	18	0
chrUn_KI270338v1	1428	30	0
chrUn_KI270340v1	1428	47	0
chrUn_KI270336v1	1026	1397	116
chrUn_KI270337v1	1121	5040	220
chrUn_KI270363v1	1803	70	0
chrUn_KI270364v1	2855	125	8
chrUn_KI270362v1	3530	218	7
chrUn_KI270366v1	8320	412	9
chrUn_KI270378v1	1048	22	0
chrUn_KI270379v1	1045	18	0
chrUn_KI270389v1	1298	31	0
chrUn_KI270390v1	2387	58	0
chrUn_KI270387v1	1537	51	0
chrUn_KI270395v1	1143	380	1
chrUn_KI270396v1	1880	236	3
chrUn_KI270388v1	1216	17	0
chrUn_KI270394v1	970	30	0
chrUn_KI270386v1	1788	144	0
chrUn_KI270391v1	1484	214	2
chrUn_KI270383v1	1750	100	0
chrUn_KI270393v1	1308	54	0
chrUn_KI270384v1	1658	154	2
chrUn_KI270392v1	971	24	0
chrUn_KI270381v1	1930	51	1
chrUn_KI270385v1	990	31	0
chrUn_KI270382v1	4215	74	0
chrUn_KI270376v1	1136	23	2
chrUn_KI270374v1	2656	57	5
chrUn_KI270372v1	1650	42	6
chrUn_KI270373v1	1451	10	0
chrUn_KI270375v1	2378	90	2
chrUn_KI270371v1	2805	44	0
chrUn_KI270448v1	7992	625	3
chrUn_KI270521v1	7642	260	1
chrUn_GL000195v1	182896	12808	31
chrUn_GL000219v1	179198	16594	106
chrUn_GL000220v1	161802	78819	751
chrUn_GL000224v1	179693	37303	66
chrUn_KI270741v1	157432	7535	41
chrUn_GL000226v1	15008	14085	3
chrUn_GL000213v1	164239	2898	14
chrUn_KI270743v1	210658	18153	52
chrUn_KI270744v1	168472	28985	34
chrUn_KI270745v1	41891	2359	12
chrUn_KI270746v1	66486	4857	13
chrUn_KI270747v1	198735	5819	43
chrUn_KI270748v1	93321	2556	4
chrUn_KI270749v1	158759	8362	34
chrUn_KI270750v1	148850	10081	18
chrUn_KI270751v1	150742	16236	67
chrUn_KI270752v1	27745	0	0
chrUn_KI270753v1	62944	3284	4
chrUn_KI270754v1	40191	7677	40
chrUn_KI270755v1	36723	735	5
chrUn_KI270756v1	79590	3062	433
chrUn_KI270757v1	71251	8249	180
chrUn_GL000214v1	137718	33198	44
chrUn_KI270742v1	186739	18921	44
chrUn_GL000216v2	176608	30104	2541
chrUn_GL000218v1	161147	6899	16
chrEBV	171823	8	0
*	0	0	4276592
