chr1	248956422	13346597	26603
chr2	242193529	13197787	26520
chr3	198295559	10817270	21503
chr4	190214555	10329602	33860
chr5	181538259	9753307	21115
chr6	170805979	9348165	18858
chr7	159345973	8553527	17996
chr8	145138636	7903565	14090
chr9	138394717	6708799	13894
chr10	133797422	7443642	22874
chr11	135086622	7321196	13985
chr12	133275309	7255370	14657
chr13	114364328	5533158	9468
chr14	107043718	4810461	9465
chr15	101991189	4741011	9785
chr16	90338345	4788711	13262
chr17	83257441	4391402	13972
chr18	80373285	4336423	8062
chr19	58617616	2775930	9704
chr20	64444167	3659408	12174
chr21	46709983	2258187	7899
chr22	50818468	2092054	7371
chrX	156040895	4237508	8797
chrY	57227415	1013184	10928
chrM	16569	6448	23
chr1_KI270706v1_random	175055	13237	36
chr1_KI270707v1_random	32032	2109	10
chr1_KI270708v1_random	127682	7901	29
chr1_KI270709v1_random	66860	46480	155
chr1_KI270710v1_random	40176	3543	3
chr1_KI270711v1_random	42210	7278	7
chr1_KI270712v1_random	176043	10769	39
chr1_KI270713v1_random	40745	7558	24
chr1_KI270714v1_random	41717	3280	6
chr2_KI270715v1_random	161471	7761	9
chr2_KI270716v1_random	153799	6224	17
chr3_GL000221v1_random	155397	17268	38
chr4_GL000008v2_random	209709	19281	574
chr5_GL000208v1_random	92689	8187	74
chr9_KI270717v1_random	40062	1723	2
chr9_KI270718v1_random	38054	2996	11
chr9_KI270719v1_random	176845	9103	17
chr9_KI270720v1_random	39050	3129	19
chr11_KI270721v1_random	100316	2555	7
chr14_GL000009v2_random	201709	23856	54
chr14_GL000225v1_random	211173	92301	4542
chr14_KI270722v1_random	194050	14375	45
chr14_GL000194v1_random	191469	19436	66
chr14_KI270723v1_random	38115	4421	136
chr14_KI270724v1_random	39555	4919	110
chr14_KI270725v1_random	172810	6273	15
chr14_KI270726v1_random	43739	964	9
chr15_KI270727v1_random	448248	11380	30
chr16_KI270728v1_random	1872759	33668	95
chr17_GL000205v2_random	185591	27711	160
chr17_KI270729v1_random	280839	38042	3111
chr17_KI270730v1_random	112551	6818	884
chr22_KI270731v1_random	150754	9419	90
chr22_KI270732v1_random	41543	6749	30
chr22_KI270733v1_random	179772	84612	559
chr22_KI270734v1_random	165050	13832	218
chr22_KI270735v1_random	42811	5873	153
chr22_KI270736v1_random	181920	9995	1379
chr22_KI270737v1_random	103838	6259	530
chr22_KI270738v1_random	99375	6709	131
chr22_KI270739v1_random	73985	2728	69
chrY_KI270740v1_random	37240	795	1
chrUn_KI270302v1	2274	92	0
chrUn_KI270304v1	2165	611	7
chrUn_KI270303v1	1942	799	8
chrUn_KI270305v1	1472	93	0
chrUn_KI270322v1	21476	607	4
chrUn_KI270320v1	4416	704	0
chrUn_KI270310v1	1201	1797	9
chrUn_KI270316v1	1444	11	0
chrUn_KI270315v1	2276	38	0
chrUn_KI270312v1	998	12	0
chrUn_KI270311v1	12399	564	1
chrUn_KI270317v1	37690	159	6
chrUn_KI270412v1	1179	202	4
chrUn_KI270411v1	2646	1515	10
chrUn_KI270414v1	2489	129	1
chrUn_KI270419v1	1029	36	0
chrUn_KI270418v1	2145	206	1
chrUn_KI270420v1	2321	311	6
chrUn_KI270424v1	2140	121	0
chrUn_KI270417v1	2043	127	9
chrUn_KI270422v1	1445	329	6
chrUn_KI270423v1	981	100	0
chrUn_KI270425v1	1884	44	0
chrUn_KI270429v1	1361	144	1
chrUn_KI270442v1	392061	39717	1474
chrUn_KI270466v1	1233	3020	187
chrUn_KI270465v1	1774	502	7
chrUn_KI270467v1	3920	11197	516
chrUn_KI270435v1	92983	7983	101
chrUn_KI270438v1	112505	89052	1281
chrUn_KI270468v1	4055	380	1
chrUn_KI270510v1	2415	352	7
chrUn_KI270509v1	2318	391	4
chrUn_KI270518v1	2186	377	6
chrUn_KI270508v1	1951	436	0
chrUn_KI270516v1	1300	234	11
chrUn_KI270512v1	22689	1380	48
chrUn_KI270519v1	138126	11501	207
chrUn_KI270522v1	5674	349	7
chrUn_KI270511v1	8127	815	28
chrUn_KI270515v1	6361	1224	19
chrUn_KI270507v1	5353	921	6
chrUn_KI270517v1	3253	596	13
chrUn_KI270529v1	1899	149	1
chrUn_KI270528v1	2983	119	2
chrUn_KI270530v1	2168	80	0
chrUn_KI270539v1	993	12	0
chrUn_KI270538v1	91309	13171	132
chrUn_KI270544v1	1202	309	2
chrUn_KI270548v1	1599	34	0
chrUn_KI270583v1	1400	162	4
chrUn_KI270587v1	2969	1358	7
chrUn_KI270580v1	1553	223	1
chrUn_KI270581v1	7046	366	0
chrUn_KI270579v1	31033	1833	39
chrUn_KI270589v1	44474	3772	179
chrUn_KI270590v1	4685	1216	26
chrUn_KI270584v1	4513	617	6
chrUn_KI270582v1	6504	397	2
chrUn_KI270588v1	6158	915	14
chrUn_KI270593v1	3041	336	2
chrUn_KI270591v1	5796	1132	74
chrUn_KI270330v1	1652	1665	1
chrUn_KI270329v1	1040	143	3
chrUn_KI270334v1	1368	368	0
chrUn_KI270333v1	2699	6482	250
chrUn_KI270335v1	1048	204	0
chrUn_KI270338v1	1428	164	0
chrUn_KI270340v1	1428	622	4
chrUn_KI270336v1	1026	1983	70
chrUn_KI270337v1	1121	5340	167
chrUn_KI270363v1	1803	84	0
chrUn_KI270364v1	2855	170	8
