chr1	248956422	16328043	59705
chr2	242193529	15510594	56086
chr3	198295559	12618816	45483
chr4	190214555	11567154	59245
chr5	181538259	11359266	43939
chr6	170805979	10766759	38070
chr7	159345973	10217477	39260
chr8	145138636	9428314	31695
chr9	138394717	7978080	29369
chr10	133797422	9097665	44011
chr11	135086622	8831789	30451
chr12	133275309	8637518	31429
chr13	114364328	6430267	21456
chr14	107043718	5703528	20431
chr15	101991189	5747033	20817
chr16	90338345	6202418	28408
chr17	83257441	5681989	27653
chr18	80373285	5368500	17737
chr19	58617616	3785366	18976
chr20	64444167	4692371	23085
chr21	46709983	2837868	15532
chr22	50818468	2723866	13859
chrX	156040895	5105404	18413
chrY	57227415	1336655	21227
chrM	16569	40806	503
chr1_KI270706v1_random	175055	18173	70
chr1_KI270707v1_random	32032	2834	17
chr1_KI270708v1_random	127682	10989	37
chr1_KI270709v1_random	66860	103940	679
chr1_KI270710v1_random	40176	3923	11
chr1_KI270711v1_random	42210	9746	21
chr1_KI270712v1_random	176043	13094	92
chr1_KI270713v1_random	40745	6931	24
chr1_KI270714v1_random	41717	3203	11
chr2_KI270715v1_random	161471	11568	20
chr2_KI270716v1_random	153799	12181	37
chr3_GL000221v1_random	155397	20393	71
chr4_GL000008v2_random	209709	24310	966
chr5_GL000208v1_random	92689	11310	163
chr9_KI270717v1_random	40062	2095	5
chr9_KI270718v1_random	38054	3523	32
chr9_KI270719v1_random	176845	16929	60
chr9_KI270720v1_random	39050	4312	26
chr11_KI270721v1_random	100316	3586	3
chr14_GL000009v2_random	201709	28898	113
chr14_GL000225v1_random	211173	190533	8898
chr14_KI270722v1_random	194050	21539	74
chr14_GL000194v1_random	191469	29296	96
chr14_KI270723v1_random	38115	6630	237
chr14_KI270724v1_random	39555	7656	217
chr14_KI270725v1_random	172810	13320	53
chr14_KI270726v1_random	43739	1930	6
chr15_KI270727v1_random	448248	21102	81
chr16_KI270728v1_random	1872759	71832	318
chr17_GL000205v2_random	185591	35155	263
chr17_KI270729v1_random	280839	58020	4141
chr17_KI270730v1_random	112551	11228	1527
chr22_KI270731v1_random	150754	11061	118
chr22_KI270732v1_random	41543	6192	34
chr22_KI270733v1_random	179772	122176	864
chr22_KI270734v1_random	165050	14093	310
chr22_KI270735v1_random	42811	7649	320
chr22_KI270736v1_random	181920	10149	2191
chr22_KI270737v1_random	103838	8856	759
chr22_KI270738v1_random	99375	8665	249
chr22_KI270739v1_random	73985	3305	87
chrY_KI270740v1_random	37240	1096	2
chrUn_KI270302v1	2274	176	0
chrUn_KI270304v1	2165	1228	25
chrUn_KI270303v1	1942	1492	27
chrUn_KI270305v1	1472	221	0
chrUn_KI270322v1	21476	1107	9
chrUn_KI270320v1	4416	1133	1
chrUn_KI270310v1	1201	2965	44
chrUn_KI270316v1	1444	68	0
chrUn_KI270315v1	2276	317	0
