chr1	248956422	15848812	40780
chr2	242193529	15200649	39183
chr3	198295559	12423325	32223
chr4	190214555	11933959	43427
chr5	181538259	11307003	31472
chr6	170805979	10698335	26695
chr7	159345973	9967927	27609
chr8	145138636	9194640	22063
chr9	138394717	7663381	20934
chr10	133797422	8588644	31565
chr11	135086622	8423653	20995
chr12	133275309	8331974	21924
chr13	114364328	6407021	14791
chr14	107043718	5568439	14329
chr15	101991189	5463945	15179
chr16	90338345	5582754	19984
chr17	83257441	5103130	20471
chr18	80373285	5145278	12308
chr19	58617616	3236880	14015
chr20	64444167	4228799	17916
chr21	46709983	2623257	10807
chr22	50818468	2401931	10620
chrX	156040895	4944581	13022
chrY	57227415	1367448	14363
chrM	16569	118671	430
chr1_KI270706v1_random	175055	16037	54
chr1_KI270707v1_random	32032	2442	18
chr1_KI270708v1_random	127682	8190	38
chr1_KI270709v1_random	66860	69682	271
chr1_KI270710v1_random	40176	3276	11
chr1_KI270711v1_random	42210	7753	8
chr1_KI270712v1_random	176043	12026	76
chr1_KI270713v1_random	40745	5925	17
chr1_KI270714v1_random	41717	2185	5
chr2_KI270715v1_random	161471	9606	10
chr2_KI270716v1_random	153799	8826	38
chr3_GL000221v1_random	155397	18913	54
chr4_GL000008v2_random	209709	24911	681
chr5_GL000208v1_random	92689	9240	82
chr9_KI270717v1_random	40062	1852	7
chr9_KI270718v1_random	38054	3649	33
chr9_KI270719v1_random	176845	18275	41
chr9_KI270720v1_random	39050	4248	32
chr11_KI270721v1_random	100316	2847	3
chr14_GL000009v2_random	201709	17501	56
chr14_GL000225v1_random	211173	114471	6196
chr14_KI270722v1_random	194050	5709	81
chr14_GL000194v1_random	191469	22979	75
chr14_KI270723v1_random	38115	3824	151
chr14_KI270724v1_random	39555	4638	120
chr14_KI270725v1_random	172810	13357	44
chr14_KI270726v1_random	43739	352	5
chr15_KI270727v1_random	448248	20836	59
chr16_KI270728v1_random	1872759	64445	217
chr17_GL000205v2_random	185591	32190	185
chr17_KI270729v1_random	280839	50707	3633
chr17_KI270730v1_random	112551	9223	1217
chr22_KI270731v1_random	150754	10966	126
chr22_KI270732v1_random	41543	7942	29
chr22_KI270733v1_random	179772	76862	538
chr22_KI270734v1_random	165050	15143	304
chr22_KI270735v1_random	42811	8475	243
chr22_KI270736v1_random	181920	18179	1812
chr22_KI270737v1_random	103838	7727	600
chr22_KI270738v1_random	99375	7934	192
chr22_KI270739v1_random	73985	2982	64
chrY_KI270740v1_random	37240	1063	0
chrUn_KI270302v1	2274	102	0
chrUn_KI270304v1	2165	1845	28
chrUn_KI270303v1	1942	2171	24
chrUn_KI270305v1	1472	149	0
chrUn_KI270322v1	21476	1246	7
chrUn_KI270320v1	4416	963	0
chrUn_KI270310v1	1201	3795	31
chrUn_KI270316v1	1444	60	0
chrUn_KI270315v1	2276	194	0
chrUn_KI270312v1	998	120	2
chrUn_KI270311v1	12399	1314	2
chrUn_KI270317v1	37690	773	13
chrUn_KI270412v1	1179	427	11
chrUn_KI270411v1	2646	3788	34
chrUn_KI270414v1	2489	138	1
chrUn_KI270419v1	1029	134	0
chrUn_KI270418v1	2145	337	7
chrUn_KI270420v1	2321	288	2
chrUn_KI270424v1	2140	71	1
chrUn_KI270417v1	2043	72	6
chrUn_KI270422v1	1445	389	14
chrUn_KI270423v1	981	78	0
chrUn_KI270425v1	1884	100	0
chrUn_KI270429v1	1361	250	2
chrUn_KI270442v1	392061	64828	2146
chrUn_KI270466v1	1233	3603	147
chrUn_KI270465v1	1774	1232	20
chrUn_KI270467v1	3920	15654	371
chrUn_KI270435v1	92983	11763	162
chrUn_KI270438v1	112505	199815	2388
chrUn_KI270468v1	4055	509	2
chrUn_KI270510v1	2415	543	12
chrUn_KI270509v1	2318	770	5
chrUn_KI270518v1	2186	664	7
chrUn_KI270508v1	1951	703	2
chrUn_KI270516v1	1300	357	7
chrUn_KI270512v1	22689	3290	109
chrUn_KI270519v1	138126	19640	392
chrUn_KI270522v1	5674	481	17
chrUn_KI270511v1	8127	1117	38
chrUn_KI270515v1	6361	1948	21
chrUn_KI270507v1	5353	1342	7
chrUn_KI270517v1	3253	1185	25
chrUn_KI270529v1	1899	216	4
chrUn_KI270528v1	2983	143	2
chrUn_KI270530v1	2168	115	1
chrUn_KI270539v1	993	12	0
chrUn_KI270538v1	91309	13293	175
chrUn_KI270544v1	1202	664	20
chrUn_KI270548v1	1599	44	0
chrUn_KI270583v1	1400	373	3
chrUn_KI270587v1	2969	1377	11
chrUn_KI270580v1	1553	420	0
chrUn_KI270581v1	7046	672	0
chrUn_KI270579v1	31033	2402	61
chrUn_KI270589v1	44474	4774	242
chrUn_KI270590v1	4685	1844	54
chrUn_KI270584v1	4513	1288	11
chrUn_KI270582v1	6504	564	3
chrUn_KI270588v1	6158	1177	20
chrUn_KI270593v1	3041	625	1
chrUn_KI270591v1	5796	1717	123
chrUn_KI270330v1	1652	3088	14
chrUn_KI270329v1	1040	245	4
chrUn_KI270334v1	1368	246	0
chrUn_KI270333v1	2699	2525	104
chrUn_KI270335v1	1048	153	0
chrUn_KI270338v1	1428	111	1
chrUn_KI270340v1	1428	382	2
chrUn_KI270336v1	1026	880	39
chrUn_KI270337v1	1121	2366	79
chrUn_KI270363v1	1803	99	0
chrUn_KI270364v1	2855	170	9
chrUn_KI270362v1	3530	309	4
chrUn_KI270366v1	8320	553	16
chrUn_KI270378v1	1048	25	0
chrUn_KI270379v1	1045	62	1
chrUn_KI270389v1	1298	20	0
chrUn_KI270390v1	2387	13	0
chrUn_KI270387v1	1537	71	0
chrUn_KI270395v1	1143	360	2
chrUn_KI270396v1	1880	75	0
chrUn_KI270388v1	1216	52	0
chrUn_KI270394v1	970	26	0
chrUn_KI270386v1	1788	94	1
chrUn_KI270391v1	1484	194	1
chrUn_KI270383v1	1750	193	1
chrUn_KI270393v1	1308	23	1
chrUn_KI270384v1	1658	38	4
chrUn_KI270392v1	971	14	0
chrUn_KI270381v1	1930	61	1
chrUn_KI270385v1	990	18	0
chrUn_KI270382v1	4215	122	0
chrUn_KI270376v1	1136	37	3
chrUn_KI270374v1	2656	120	1
chrUn_KI270372v1	1650	76	10
chrUn_KI270373v1	1451	42	0
chrUn_KI270375v1	2378	132	9
chrUn_KI270371v1	2805	95	2
chrUn_KI270448v1	7992	1035	6
chrUn_KI270521v1	7642	594	2
chrUn_GL000195v1	182896	19917	60
chrUn_GL000219v1	179198	15719	179
chrUn_GL000220v1	161802	75634	447
chrUn_GL000224v1	179693	74059	158
chrUn_KI270741v1	157432	6978	47
