chr1	248956422	11303022	38252
chr2	242193529	10975540	34496
chr3	198295559	8979676	27355
chr4	190214555	8569751	37568
chr5	181538259	8137192	27315
chr6	170805979	7795527	24949
chr7	159345973	7159721	23229
chr8	145138636	6628792	18715
chr9	138394717	5681265	18034
chr10	133797422	6281335	26696
chr11	135086622	6195208	19954
chr12	133275309	6089308	19971
chr13	114364328	4586596	12966
chr14	107043718	4126511	13035
chr15	101991189	4051028	12977
chr16	90338345	4204546	18513
chr17	83257441	3836515	18483
chr18	80373285	3659531	10304
chr19	58617616	2531251	14715
chr20	64444167	3208572	15025
chr21	46709983	1902012	9286
chr22	50818468	1835076	9291
chrX	156040895	7110088	20176
chrY	57227415	83229	7194
chrM	16569	23110	101
chr1_KI270706v1_random	175055	11743	42
chr1_KI270707v1_random	32032	2012	10
chr1_KI270708v1_random	127682	4322	29
chr1_KI270709v1_random	66860	82594	576
chr1_KI270710v1_random	40176	2173	4
chr1_KI270711v1_random	42210	5754	6
chr1_KI270712v1_random	176043	7678	49
chr1_KI270713v1_random	40745	3763	26
chr1_KI270714v1_random	41717	3123	13
chr2_KI270715v1_random	161471	8051	12
chr2_KI270716v1_random	153799	6636	22
chr3_GL000221v1_random	155397	15347	44
chr4_GL000008v2_random	209709	16917	573
chr5_GL000208v1_random	92689	6596	83
chr9_KI270717v1_random	40062	1371	10
chr9_KI270718v1_random	38054	2257	10
chr9_KI270719v1_random	176845	7819	37
chr9_KI270720v1_random	39050	2837	13
chr11_KI270721v1_random	100316	2315	6
chr14_GL000009v2_random	201709	19760	45
chr14_GL000225v1_random	211173	92759	4921
chr14_KI270722v1_random	194050	12067	55
chr14_GL000194v1_random	191469	21312	86
chr14_KI270723v1_random	38115	4411	163
chr14_KI270724v1_random	39555	4198	113
chr14_KI270725v1_random	172810	6257	25
chr14_KI270726v1_random	43739	208	3
chr15_KI270727v1_random	448248	19540	57
chr16_KI270728v1_random	1872759	91353	357
chr17_GL000205v2_random	185591	21418	158
chr17_KI270729v1_random	280839	35498	2923
chr17_KI270730v1_random	112551	6608	929
chr22_KI270731v1_random	150754	6172	57
chr22_KI270732v1_random	41543	6538	41
chr22_KI270733v1_random	179772	67040	550
chr22_KI270734v1_random	165050	7551	92
chr22_KI270735v1_random	42811	5223	170
chr22_KI270736v1_random	181920	9221	1308
chr22_KI270737v1_random	103838	6095	506
chr22_KI270738v1_random	99375	6436	150
chr22_KI270739v1_random	73985	2601	53
chrY_KI270740v1_random	37240	0	0
chrUn_KI270302v1	2274	86	0
chrUn_KI270304v1	2165	614	9
chrUn_KI270303v1	1942	780	16
chrUn_KI270305v1	1472	106	0
chrUn_KI270322v1	21476	653	5
chrUn_KI270320v1	4416	679	1
chrUn_KI270310v1	1201	1686	17
chrUn_KI270316v1	1444	13	0
chrUn_KI270315v1	2276	52	0
chrUn_KI270312v1	998	11	0
chrUn_KI270311v1	12399	253	0
chrUn_KI270317v1	37690	163	9
chrUn_KI270412v1	1179	309	5
chrUn_KI270411v1	2646	2483	18
chrUn_KI270414v1	2489	155	0
chrUn_KI270419v1	1029	91	0
chrUn_KI270418v1	2145	263	3
chrUn_KI270420v1	2321	176	0
chrUn_KI270424v1	2140	363	0
chrUn_KI270417v1	2043	3	1
chrUn_KI270422v1	1445	155	2
chrUn_KI270423v1	981	23	0
chrUn_KI270425v1	1884	105	0
chrUn_KI270429v1	1361	53	0
chrUn_KI270442v1	392061	37777	1428
chrUn_KI270466v1	1233	2745	175
chrUn_KI270465v1	1774	568	14
chrUn_KI270467v1	3920	10168	540
chrUn_KI270435v1	92983	6946	112
chrUn_KI270438v1	112505	164545	2319
chrUn_KI270468v1	4055	307	3
chrUn_KI270510v1	2415	429	10
chrUn_KI270509v1	2318	464	7
chrUn_KI270518v1	2186	435	3
chrUn_KI270508v1	1951	448	0
chrUn_KI270516v1	1300	250	7
chrUn_KI270512v1	22689	1306	56
chrUn_KI270519v1	138126	11084	260
chrUn_KI270522v1	5674	369	6
chrUn_KI270511v1	8127	730	17
chrUn_KI270515v1	6361	1297	12
chrUn_KI270507v1	5353	905	6
chrUn_KI270517v1	3253	712	17
chrUn_KI270529v1	1899	134	4
chrUn_KI270528v1	2983	114	3
chrUn_KI270530v1	2168	75	0
chrUn_KI270539v1	993	27	0
chrUn_KI270538v1	91309	8614	136
chrUn_KI270544v1	1202	409	6
chrUn_KI270548v1	1599	16	0
chrUn_KI270583v1	1400	122	1
chrUn_KI270587v1	2969	467	7
chrUn_KI270580v1	1553	203	0
chrUn_KI270581v1	7046	438	0
chrUn_KI270579v1	31033	1177	32
chrUn_KI270589v1	44474	3017	147
chrUn_KI270590v1	4685	1068	31
chrUn_KI270584v1	4513	617	8
chrUn_KI270582v1	6504	323	1
chrUn_KI270588v1	6158	693	9
chrUn_KI270593v1	3041	276	0
chrUn_KI270591v1	5796	923	61
chrUn_KI270330v1	1652	1247	2
chrUn_KI270329v1	1040	185	5
chrUn_KI270334v1	1368	354	0
chrUn_KI270333v1	2699	3287	198
chrUn_KI270335v1	1048	246	1
chrUn_KI270338v1	1428	166	0
chrUn_KI270340v1	1428	735	2
chrUn_KI270336v1	1026	899	69
chrUn_KI270337v1	1121	2989	139
chrUn_KI270363v1	1803	54	0
chrUn_KI270364v1	2855	156	9
chrUn_KI270362v1	3530	168	3
chrUn_KI270366v1	8320	475	11
chrUn_KI270378v1	1048	28	0
chrUn_KI270379v1	1045	26	0
chrUn_KI270389v1	1298	66	0
chrUn_KI270390v1	2387	39	0
chrUn_KI270387v1	1537	88	0
chrUn_KI270395v1	1143	322	3
chrUn_KI270396v1	1880	175	1
chrUn_KI270388v1	1216	68	0
chrUn_KI270394v1	970	77	1
chrUn_KI270386v1	1788	170	1
chrUn_KI270391v1	1484	185	2
chrUn_KI270383v1	1750	157	0
chrUn_KI270393v1	1308	94	1
chrUn_KI270384v1	1658	138	2
chrUn_KI270392v1	971	32	0
chrUn_KI270381v1	1930	83	0
chrUn_KI270385v1	990	41	0
chrUn_KI270382v1	4215	151	0
chrUn_KI270376v1	1136	18	1
chrUn_KI270374v1	2656	32	1
chrUn_KI270372v1	1650	32	5
chrUn_KI270373v1	1451	30	0
chrUn_KI270375v1	2378	83	8
chrUn_KI270371v1	2805	34	0
chrUn_KI270448v1	7992	702	5
chrUn_KI270521v1	7642	367	1
chrUn_GL000195v1	182896	14779	38
chrUn_GL000219v1	179198	18240	129
chrUn_GL000220v1	161802	66524	474
chrUn_GL000224v1	179693	35605	131
chrUn_KI270741v1	157432	8354	41
chrUn_GL000226v1	15008	15131	11
chrUn_GL000213v1	164239	3221	13
chrUn_KI270743v1	210658	17460	45
chrUn_KI270744v1	168472	33234	81
chrUn_KI270745v1	41891	2010	6
chrUn_KI270746v1	66486	5942	16
chrUn_KI270747v1	198735	7242	67
chrUn_KI270748v1	93321	3083	7
chrUn_KI270749v1	158759	9917	27
chrUn_KI270750v1	148850	7831	29
chrUn_KI270751v1	150742	21042	104
chrUn_KI270752v1	27745	0	0
chrUn_KI270753v1	62944	2941	10
chrUn_KI270754v1	40191	8203	32
chrUn_KI270755v1	36723	978	0
chrUn_KI270756v1	79590	4582	668
chrUn_KI270757v1	71251	7692	241
chrUn_GL000214v1	137718	21891	49
chrUn_KI270742v1	186739	21236	59
chrUn_GL000216v2	176608	46042	4228
chrUn_GL000218v1	161147	15556	28
chrEBV	171823	0	0
*	0	0	1781546
