chr1	248956422	17810183	52527
chr2	242193529	17167191	45877
chr3	198295559	13937827	36250
chr4	190214555	13345492	50781
chr5	181538259	12683317	35970
chr6	170805979	12022299	32082
chr7	159345973	11207847	31945
chr8	145138636	10284273	24937
chr9	138394717	8776812	24684
chr10	133797422	9794907	37706
chr11	135086622	9698527	26397
chr12	133275309	9388578	25971
chr13	114364328	7180985	16833
chr14	107043718	6289301	17363
chr15	101991189	6205642	17699
chr16	90338345	6301328	24107
chr17	83257441	5846000	24872
chr18	80373285	5738756	14120
chr19	58617616	3820829	19464
chr20	64444167	4833850	20406
chr21	46709983	3047553	13248
chr22	50818468	2791248	12792
chrX	156040895	10882372	26484
chrY	57227415	127996	9544
chrM	16569	32692	188
chr1_KI270706v1_random	175055	18664	63
chr1_KI270707v1_random	32032	3058	17
chr1_KI270708v1_random	127682	1492	39
chr1_KI270709v1_random	66860	89319	557
chr1_KI270710v1_random	40176	1458	3
chr1_KI270711v1_random	42210	7702	15
chr1_KI270712v1_random	176043	13811	104
chr1_KI270713v1_random	40745	4028	15
chr1_KI270714v1_random	41717	2334	4
chr2_KI270715v1_random	161471	9749	13
chr2_KI270716v1_random	153799	10443	34
chr3_GL000221v1_random	155397	22266	54
chr4_GL000008v2_random	209709	24019	728
chr5_GL000208v1_random	92689	10200	107
chr9_KI270717v1_random	40062	2329	10
chr9_KI270718v1_random	38054	4162	20
chr9_KI270719v1_random	176845	16600	49
chr9_KI270720v1_random	39050	4461	30
chr11_KI270721v1_random	100316	4220	14
chr14_GL000009v2_random	201709	26207	74
chr14_GL000225v1_random	211173	157417	7246
chr14_KI270722v1_random	194050	9656	63
chr14_GL000194v1_random	191469	38282	119
chr14_KI270723v1_random	38115	5947	206
chr14_KI270724v1_random	39555	5344	170
chr14_KI270725v1_random	172810	13000	32
chr14_KI270726v1_random	43739	1996	24
chr15_KI270727v1_random	448248	25931	63
chr16_KI270728v1_random	1872759	106239	345
chr17_GL000205v2_random	185591	34398	264
chr17_KI270729v1_random	280839	53323	3776
chr17_KI270730v1_random	112551	8894	1181
chr22_KI270731v1_random	150754	10639	85
chr22_KI270732v1_random	41543	7384	43
chr22_KI270733v1_random	179772	103434	965
chr22_KI270734v1_random	165050	11877	156
chr22_KI270735v1_random	42811	8798	254
