chr1	248956422	18418722	38926
chr2	242193529	17923880	37013
chr3	198295559	14676352	30002
chr4	190214555	14147521	45340
chr5	181538259	13315737	29637
chr6	170805979	12602726	25859
chr7	159345973	11707022	25960
chr8	145138636	10857112	20039
chr9	138394717	9050907	19595
chr10	133797422	10083769	32437
chr11	135086622	10050607	20827
chr12	133275309	9836067	21072
chr13	114364328	7594110	13528
chr14	107043718	6542990	13601
chr15	101991189	6449263	14004
chr16	90338345	6454071	18688
chr17	83257441	6022028	20421
chr18	80373285	6121872	11262
chr19	58617616	3937548	15024
chr20	64444167	5130605	18594
chr21	46709983	3243896	12066
chr22	50818468	2835542	10332
chrX	156040895	11715417	21046
chrY	57227415	132868	10646
chrM	16569	16847	52
chr1_KI270706v1_random	175055	19106	64
chr1_KI270707v1_random	32032	2935	8
chr1_KI270708v1_random	127682	9793	48
chr1_KI270709v1_random	66860	61539	213
chr1_KI270710v1_random	40176	4162	5
chr1_KI270711v1_random	42210	8969	6
chr1_KI270712v1_random	176043	14516	92
chr1_KI270713v1_random	40745	5423	8
chr1_KI270714v1_random	41717	4210	9
chr2_KI270715v1_random	161471	12860	16
chr2_KI270716v1_random	153799	11620	22
chr3_GL000221v1_random	155397	22994	41
chr4_GL000008v2_random	209709	28963	728
chr5_GL000208v1_random	92689	11095	112
chr9_KI270717v1_random	40062	2397	5
chr9_KI270718v1_random	38054	4209	30
chr9_KI270719v1_random	176845	21521	46
chr9_KI270720v1_random	39050	5163	30
chr11_KI270721v1_random	100316	3751	6
chr14_GL000009v2_random	201709	21227	69
chr14_GL000225v1_random	211173	129538	6635
chr14_KI270722v1_random	194050	6733	87
chr14_GL000194v1_random	191469	30975	91
chr14_KI270723v1_random	38115	4808	196
chr14_KI270724v1_random	39555	6038	144
chr14_KI270725v1_random	172810	18652	40
chr14_KI270726v1_random	43739	405	11
chr15_KI270727v1_random	448248	35422	68
chr16_KI270728v1_random	1872759	78474	234
chr17_GL000205v2_random	185591	37708	237
chr17_KI270729v1_random	280839	60685	4100
chr17_KI270730v1_random	112551	10930	1389
chr22_KI270731v1_random	150754	10620	91
chr22_KI270732v1_random	41543	10325	43
chr22_KI270733v1_random	179772	125390	951
chr22_KI270734v1_random	165050	11787	130
chr22_KI270735v1_random	42811	10753	286
chr22_KI270736v1_random	181920	20946	2013
chr22_KI270737v1_random	103838	9089	762
chr22_KI270738v1_random	99375	9311	206
chr22_KI270739v1_random	73985	3652	93
chrY_KI270740v1_random	37240	0	0
chrUn_KI270302v1	2274	156	0
chrUn_KI270304v1	2165	1950	15
chrUn_KI270303v1	1942	1911	18
chrUn_KI270305v1	1472	246	0
chrUn_KI270322v1	21476	1859	6
chrUn_KI270320v1	4416	2072	3
chrUn_KI270310v1	1201	3839	16
chrUn_KI270316v1	1444	87	0
chrUn_KI270315v1	2276	245	0
chrUn_KI270312v1	998	219	0
chrUn_KI270311v1	12399	1540	3
chrUn_KI270317v1	37690	961	13
chrUn_KI270412v1	1179	403	2
chrUn_KI270411v1	2646	2460	13
chrUn_KI270414v1	2489	221	1
chrUn_KI270419v1	1029	75	0
chrUn_KI270418v1	2145	406	2
chrUn_KI270420v1	2321	480	3
chrUn_KI270424v1	2140	48	0
chrUn_KI270417v1	2043	144	6
chrUn_KI270422v1	1445	653	16
chrUn_KI270423v1	981	52	0
chrUn_KI270425v1	1884	96	0
chrUn_KI270429v1	1361	197	8
chrUn_KI270442v1	392061	78393	2482
chrUn_KI270466v1	1233	3541	183
chrUn_KI270465v1	1774	2039	42
chrUn_KI270467v1	3920	15406	560
chrUn_KI270435v1	92983	13337	193
chrUn_KI270438v1	112505	236925	2425
chrUn_KI270468v1	4055	565	1
chrUn_KI270510v1	2415	681	20
chrUn_KI270509v1	2318	913	6
chrUn_KI270518v1	2186	783	10
chrUn_KI270508v1	1951	814	0
chrUn_KI270516v1	1300	513	15
chrUn_KI270512v1	22689	4106	115
chrUn_KI270519v1	138126	23024	422
chrUn_KI270522v1	5674	496	14
chrUn_KI270511v1	8127	1404	38
chrUn_KI270515v1	6361	2433	19
chrUn_KI270507v1	5353	1432	7
chrUn_KI270517v1	3253	1489	30
chrUn_KI270529v1	1899	185	1
chrUn_KI270528v1	2983	172	3
chrUn_KI270530v1	2168	212	0
chrUn_KI270539v1	993	18	0
chrUn_KI270538v1	91309	13683	210
chrUn_KI270544v1	1202	701	11
chrUn_KI270548v1	1599	20	0
chrUn_KI270583v1	1400	450	4
chrUn_KI270587v1	2969	798	20
chrUn_KI270580v1	1553	504	0
chrUn_KI270581v1	7046	868	0
chrUn_KI270579v1	31033	2569	85
chrUn_KI270589v1	44474	5659	283
chrUn_KI270590v1	4685	1977	67
chrUn_KI270584v1	4513	1454	16
chrUn_KI270582v1	6504	624	1
chrUn_KI270588v1	6158	1371	15
chrUn_KI270593v1	3041	702	6
chrUn_KI270591v1	5796	1893	123
chrUn_KI270330v1	1652	2452	5
chrUn_KI270329v1	1040	172	4
chrUn_KI270334v1	1368	279	0
chrUn_KI270333v1	2699	6171	243
chrUn_KI270335v1	1048	142	0
chrUn_KI270338v1	1428	111	0
chrUn_KI270340v1	1428	419	2
chrUn_KI270336v1	1026	2093	100
chrUn_KI270337v1	1121	6207	211
chrUn_KI270363v1	1803	133	0
chrUn_KI270364v1	2855	209	9
chrUn_KI270362v1	3530	301	2
chrUn_KI270366v1	8320	609	16
chrUn_KI270378v1	1048	23	0
chrUn_KI270379v1	1045	47	0
chrUn_KI270389v1	1298	66	0
chrUn_KI270390v1	2387	143	0
chrUn_KI270387v1	1537	52	0
chrUn_KI270395v1	1143	499	0
chrUn_KI270396v1	1880	153	2
chrUn_KI270388v1	1216	75	1
chrUn_KI270394v1	970	26	0
chrUn_KI270386v1	1788	50	0
chrUn_KI270391v1	1484	177	1
chrUn_KI270383v1	1750	245	1
chrUn_KI270393v1	1308	43	1
chrUn_KI270384v1	1658	89	0
chrUn_KI270392v1	971	6	0
chrUn_KI270381v1	1930	134	1
chrUn_KI270385v1	990	22	0
chrUn_KI270382v1	4215	151	0
chrUn_KI270376v1	1136	40	1
chrUn_KI270374v1	2656	120	2
chrUn_KI270372v1	1650	101	4
chrUn_KI270373v1	1451	42	0
chrUn_KI270375v1	2378	135	14
chrUn_KI270371v1	2805	100	1
chrUn_KI270448v1	7992	1172	6
chrUn_KI270521v1	7642	634	2
chrUn_GL000195v1	182896	24157	66
chrUn_GL000219v1	179198	27236	221
chrUn_GL000220v1	161802	145944	898
chrUn_GL000224v1	179693	61210	160
chrUn_KI270741v1	157432	10508	65
chrUn_GL000226v1	15008	15068	3
chrUn_GL000213v1	164239	4282	25
