chr1	248956422	12691038	49092
chr2	242193529	11995399	46586
chr3	198295559	9740025	37350
chr4	190214555	9032367	48865
chr5	181538259	8757672	36589
chr6	170805979	8318405	31609
chr7	159345973	7805244	31964
chr8	145138636	7194450	25937
chr9	138394717	6209947	24606
chr10	133797422	6949936	35822
chr11	135086622	6768063	25412
chr12	133275309	6623940	26064
chr13	114364328	4956356	17643
chr14	107043718	4420175	17198
chr15	101991189	4441782	17590
chr16	90338345	4633001	22217
chr17	83257441	4285521	22386
chr18	80373285	4036853	14740
chr19	58617616	2808436	15685
chr20	64444167	3531842	18898
chr21	46709983	2218113	12507
chr22	50818468	2057953	10752
chrX	156040895	7646030	27474
chrY	57227415	86994	8241
chrM	16569	1064	29
chr1_KI270706v1_random	175055	12380	53
chr1_KI270707v1_random	32032	2229	12
chr1_KI270708v1_random	127682	1529	22
chr1_KI270709v1_random	66860	74616	395
chr1_KI270710v1_random	40176	1322	6
chr1_KI270711v1_random	42210	6647	12
chr1_KI270712v1_random	176043	8915	95
chr1_KI270713v1_random	40745	3663	13
chr1_KI270714v1_random	41717	1682	9
chr2_KI270715v1_random	161471	6983	10
chr2_KI270716v1_random	153799	7155	20
chr3_GL000221v1_random	155397	15082	55
chr4_GL000008v2_random	209709	17090	716
chr5_GL000208v1_random	92689	7378	82
chr9_KI270717v1_random	40062	1538	8
chr9_KI270718v1_random	38054	2538	25
chr9_KI270719v1_random	176845	12346	53
chr9_KI270720v1_random	39050	3153	22
chr11_KI270721v1_random	100316	2699	10
chr14_GL000009v2_random	201709	19472	67
chr14_GL000225v1_random	211173	115455	5976
chr14_KI270722v1_random	194050	12442	51
chr14_GL000194v1_random	191469	27286	108
chr14_KI270723v1_random	38115	3926	197
chr14_KI270724v1_random	39555	3652	147
chr14_KI270725v1_random	172810	10260	51
chr14_KI270726v1_random	43739	331	1
chr15_KI270727v1_random	448248	20433	76
chr16_KI270728v1_random	1872759	73625	352
chr17_GL000205v2_random	185591	25242	238
chr17_KI270729v1_random	280839	46143	3487
chr17_KI270730v1_random	112551	7947	1119
chr22_KI270731v1_random	150754	9452	72
chr22_KI270732v1_random	41543	4381	34
chr22_KI270733v1_random	179772	92621	801
chr22_KI270734v1_random	165050	8811	106
