chr1	248956422	30885421	71859
chr2	242193529	28764489	64706
chr3	198295559	23297882	51737
chr4	190214555	21474763	67749
chr5	181538259	20992172	48865
chr6	170805979	19864392	44347
chr7	159345973	19078743	45919
chr8	145138636	17406884	35826
chr9	138394717	14895240	35068
chr10	133797422	16839504	53771
chr11	135086622	16565319	35752
chr12	133275309	15935671	37243
chr13	114364328	11829089	23356
chr14	107043718	10640279	24011
chr15	101991189	10723407	24829
chr16	90338345	11435050	34106
chr17	83257441	10882241	35857
chr18	80373285	9675566	20144
chr19	58617616	7310623	24983
chr20	64444167	8752007	29434
chr21	46709983	5171979	18293
chr22	50818468	5244062	17468
chrX	156040895	18175286	37162
chrY	57227415	227259	16682
chrM	16569	25577	135
chr1_KI270706v1_random	175055	31797	94
chr1_KI270707v1_random	32032	4792	22
chr1_KI270708v1_random	127682	18418	62
chr1_KI270709v1_random	66860	156357	686
chr1_KI270710v1_random	40176	6791	10
chr1_KI270711v1_random	42210	15335	34
chr1_KI270712v1_random	176043	28581	188
chr1_KI270713v1_random	40745	12484	37
chr1_KI270714v1_random	41717	8052	12
chr2_KI270715v1_random	161471	19039	22
chr2_KI270716v1_random	153799	15226	54
chr3_GL000221v1_random	155397	33578	46
chr4_GL000008v2_random	209709	44942	1305
chr5_GL000208v1_random	92689	17975	179
chr9_KI270717v1_random	40062	3653	13
chr9_KI270718v1_random	38054	6699	53
chr9_KI270719v1_random	176845	31063	72
chr9_KI270720v1_random	39050	7996	42
chr11_KI270721v1_random	100316	7824	14
chr14_GL000009v2_random	201709	43363	107
chr14_GL000225v1_random	211173	320635	12655
chr14_KI270722v1_random	194050	24609	108
chr14_GL000194v1_random	191469	58803	154
chr14_KI270723v1_random	38115	11523	386
chr14_KI270724v1_random	39555	13071	324
chr14_KI270725v1_random	172810	26261	75
chr14_KI270726v1_random	43739	2287	30
chr15_KI270727v1_random	448248	43218	85
chr16_KI270728v1_random	1872759	181864	504
chr17_GL000205v2_random	185591	61144	394
chr17_KI270729v1_random	280839	95972	5427
chr17_KI270730v1_random	112551	20765	2504
chr22_KI270731v1_random	150754	22690	146
chr22_KI270732v1_random	41543	14909	56
chr22_KI270733v1_random	179772	160465	818
chr22_KI270734v1_random	165050	27647	179
chr22_KI270735v1_random	42811	14954	447
chr22_KI270736v1_random	181920	29037	3278
chr22_KI270737v1_random	103838	12709	1049
chr22_KI270738v1_random	99375	14277	396
chr22_KI270739v1_random	73985	5828	134
chrY_KI270740v1_random	37240	0	0
chrUn_KI270302v1	2274	332	1
chrUn_KI270304v1	2165	3017	54
chrUn_KI270303v1	1942	4653	55
chrUn_KI270305v1	1472	389	0
chrUn_KI270322v1	21476	2995	16
chrUn_KI270320v1	4416	3328	0
chrUn_KI270310v1	1201	7615	62
chrUn_KI270316v1	1444	90	0
chrUn_KI270315v1	2276	314	1
chrUn_KI270312v1	998	148	1
chrUn_KI270311v1	12399	1698	3
chrUn_KI270317v1	37690	1307	28
chrUn_KI270412v1	1179	388	6
chrUn_KI270411v1	2646	2079	37
